"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"ESCI","1911","Designing solutions to environmental problems","Twin Cities","Professor Andy Wickert studies our landscapes to tell the stories of their pasts and to forecast their futures. To do this, he makes field observations, writes code for computer models, and designs and builds open-source instrumentation. His passion for understanding and improving our environment in Minnesota brought him back to his home state, and he wants to help us creatively imagine—and take action toward—an excellent shared future.

Professor Wicket resides in the Department of Earth & Environmental Sciences. 

This course will be taught in Fall 2025.

Our environment is changing rapidly and we need pragmatic solutions that address the scientific, engineering, and social challenges to ensure a healthy and flourishing future for humanity. In this freshman seminar, we will dive into a globally significant environmental problem with strong ties to Minnesota, and learn how to address it, from scouring the scientific literature to engaging directly with the people affected. The semester will culminate in a published class-created website documenting the research and action plan, alongside a presentation of the proposed solution to a panel of experts.","3","3","No","1","3","OPN - Student Option No Audit","-","Periodic Fall"
"ESCI","2001","Intro to Problems in Earth System Sci -with lab","Twin Cities","In this course, we study Earth as an integrated system of many interacting components. Examples of these components include the atmosphere, the ocean, continents, rivers and lakes, plants and animals, and humans. Changes within and among these components are shaping our planet and environment. Many grand challenges facing our society today, ranging from climate change to natural hazards, cannot be fully understood without a better understanding of these interactions. This course introduces some key concepts and principles of Earth System Science through a collection of recent scientific discoveries and outstanding problems in the field. The class touches on a wide range of fascinating topics related to the Earth’s deep interior, surface environments, life, and its 4.5 billion-year history, highlighting the interdisciplinary nature of the subject. Meanwhile, all the topics are centered around introducing basic physical and chemical processes that regulate the operation of the Earth as a system. This course gives students an excellent opportunity to explore a broad spectrum of active research in the Earth and Environmental Sciences, state-of-the-art research techniques, and potential career options in this field. Students are expected to develop quantitative skills in addressing questions in Earth System Science through lectures, in-class discussions, and assignments.","4","4","No","1","4","AFV - A-F or Audit","011496","Every Spring"
"ESCI","2101","Intro to Problems in Earth System Science - lecture only","Twin Cities","In this course, we study Earth as an integrated system of many interacting components. Examples of these components include the atmosphere, the ocean, continents, rivers and lakes, plants and animals, and humans. Changes within and among these components are shaping our planet and environment. Many grand challenges facing our society today, ranging from climate change to natural hazards, cannot be fully understood without a better understanding of these interactions. This course introduces some key concepts and principles of Earth System Science through a collection of recent scientific discoveries and outstanding problems in the field. The class touches on a wide range of fascinating topics related to the Earth’s deep interior, surface environments, life, and its 4.5 billion-year history, highlighting the interdisciplinary nature of the subject. Meanwhile, all the topics are centered around introducing basic physical and chemical processes that regulate the operation of the Earth as a system. This course gives students an excellent opportunity to explore a broad spectrum of active research in the Earth and Environmental Sciences, state-of-the-art research techniques, and potential career options in this field. Students are expected to develop quantitative skills in addressing questions in Earth System Science through lectures, in-class discussions, and assignments.","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring"
"ESCI","3002","Climate Change and Human History","Twin Cities","Causes of long-/short-term climate change. Frequency/magnitude of past climate changes; their geologic records. Relationship of past climate changes to development of agrarian societies and to shifts in power among kingdoms/city-states. Emphasizes last 10,000 years.","3","3","No","1","3","AFV - A-F or Audit","-","Spring Even Year"
"ESCI","3004","Water and Society","Twin Cities","For non-science majors. Study of (1) the role of humans as agents influencing the composition (quality) of water resources through domestic, agricultural, industrial, and other land-use practices; (2) the role of water in various ecosystem services which may be at odds with the anthropocentric view of water as a resource; (3) how population increase and climate change, coupled with human actions, is affecting the quality and quantity of available water, leading to lack of access to clean water and decent sanitation, and to severe water shortages (e.g., for irrigation) in some areas, especially in developing nations and politically unstable regions; and (4) how the availability of water shapes a societys view of water as a resource and its view of the non-human demands for water (which is not uniform across the globe).","3","3","No","1","3","OPT - Student Option","-","Periodic Fall"
"ESCI","3402","Science and Politics of Global Warming","Twin Cities","Detection/attribution of global warming using concepts of radiation, climate system, and carbon cycle. Effects on society/biodiversity. National/global efforts/controversy over responses/consequences.","3","3","No","1","3","OPT - Student Option","-","Spring Odd Year"
"ESPM","1011","Issues in the Environment","Twin Cities","Introductory survey of environmental issues that explores the connections between environmental sciences, policy, and management. You will explore interrelationships between the environment and human society, as well as the underlying social, ethical, political and economic factors that affect those relationships.  You will also examine the roles for science, technology, policy, and environmental justice in meeting environmental challenges.  Asynchronous online lectures with weekly discussions in small groups.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"ESPM","1012H","Environmental Science and Society","Twin Cities","Selection of current environmental issues affecting our daily lives. Evaluate the scientific and social approaches necessary to resolve environmental issues. Students explore how everything we do affects the environment in different ways.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Every Spring"
"ESPM","1425","Introduction to Weather and Climate","Twin Cities","pre-calculus introduction to the nature of the atmosphere and its behavior. Topics covered include atmospheric composition, structure, stability, and motion; precipitation processes, air masses, fronts, cyclones, and anticyclones; general weather patterns; meteorological instruments and observation; weather map analysis; and weather forecasting.","4","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"ESPM","2886","Pollinator Conservation: From Biodiversity to Food Production","Twin Cities","Flowers are strikingly beautiful as their main purpose is to attract an animal that will transfer pollen and produce seeds. In fact, nearly 300,000 species of plants rely on these animal pollinators. Pollinators include a diverse suite of organisms including insects, mammals, birds, and even lizards. One of the most important groups of pollinators, the bees, contain over 20,000 species. Through a mix of readings, active learning activities and lectures, this course will allow students to learn about the biology, conservation, and importance of pollinators. The first portion of the class will focus on the fascinating biology of pollination and pollinators, including mutualisms, trickery and other complex species interactions. Students will explore the evolutionary biology of plant-pollinator interactions and how the millions of years of interactions between plants and pollinators have led to diverse array of colors, smells and floral forms we see today. The second section of the course will explore actions of pollinators in terms of honey production, crop pollination, economics and cultural appreciation. Students will explore how pollinators contribute to human society and how the actions of humans impact pollinator populations. Both sections will be viewed through a lens of pollinator conservation and environmental policy. Here students will be expected to ability to locate and evaluate scientific information and think critically how science does and does not affect environmental policy.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"ESPM","3108","Ecology of Managed Systems","Twin Cities","Ecology of ecosystems that are primarily composed of managed plant communities, such as managed forests, field-crop agroecosystems, rangelands and nature reserves, parks, and urban open-spaces. Concepts of ecology and ecosystem management.

prereq: BIOL 1001 or BIOL 1009 or HORT 1001 or instr consent","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"ESPM","3245","Sustainable Land Use Planning and Policy","Twin Cities","Policies affecting land use planning at local, state, and federal levels. Ecosystem and landscape scale planning. Collaborative and community-based approaches to planning for ecological, social, and economic sustainability. Class project applies interdisciplinary perspectives on planning and policy, including information gathering techniques, conservation planning tools, and evaluation of planning options.","3","3","No","1","3","AFV - A-F or Audit","000226","Every Fall"
"ESPM","3261","Economics and Natural Resources Management","Twin Cities","Microeconomic principles and their application to natural resource management problems. Economic and policy tools to address market failures. Discussion of regulatory and market-based instruments. Discounting and compounding concepts. Methods for conducting financial and economic analyses of natural resource management projects. Decision criteria when conducting benefit/cost analysis of natural resource projects. Methods for valuing non-market natural resource goods and services. Economics of managing renewable natural resources such as forests and fisheries. Land economics. Payments for environmental services. Planning and management problems. Case studies.

College algebra or equivalent is highly recommended.","4","4","No","1","4","AFV - A-F or Audit","-","Every Spring"
"FW","4102","Principles of Conservation Biology","Twin Cities","Introduction to themes/concepts of diverse, dynamic, and interdisciplinary field. Biological/social underpinnings of conservation problems/solutions.

prereq: introductory biology course","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"GCC","3007","Toward Conquest of Disease","Twin Cities","Since the rise of civilization, the large predators of humans have been subdued and the most dangerous predators remaining are those unseen--vastly smaller than our bodies. They are the microbial predators that cause disease. Infectious disease has devastated human populations and even caused global population declines. Subduing and managing disease is one of the grand challenges of our time. Through an enormous global effort, we have driven smallpox in humans and Rinderpest in livestock extinct from the natural world, and guinea worm is expected to follow. Other infectious diseases are in continual decline. In this course we will combine ecological thought and ecological models with historical and future perspectives to understand the fundamental dynamics of our miniscule predators, and relate this to similar miniscule predators of wild and domestic animals, to crops, and to other plants.

This is a Grand Challenge Curriculum course.
prereq: sophomore, junior, senior","3","3","No","1","3","A-F - A-F Grade Basis","000959","Every Spring"
"GCC","3032","Ecosystem Health: Leadership at the Intersection of Humans, Animals, and the Environment","Twin Cities","What are the effects of climate change, disease emergence, food and water security, gender, conflict and poverty, and sustainability of ecosystem services on health, and how do we lead across boundaries for positive change? Unfortunately, these large-scale problems often become overwhelming, making single solution-based progress seem daunting and difficult to implement in policy. Fortunately, the emerging discipline of ecosystem health provides an approach to these problems grounded in trans-disciplinary science. Ecosystem health recognizes the interdependence of human, animal and environmental health, and merges theories and methods of ecological, health and political sciences. It poses that health threats can be prevented, monitored and controlled via a variety of approaches and technologies that guide management action as well as policy. Thus, balancing human and animal health with the management of our ecosystems. In this class, we will focus on the emerging discipline of ecosystem health, and how these theories, methods, and shared leadership approaches set the stage for solutions to grand challenges of health at the interface of humans, animals, and the environment. We will focus not only on the creation and evaluation of solutions but on their feasibility and implementation in the real world through policy and real-time decision making. This will be taught in the active learning style classroom, requiring pre-class readings to support didactic theory and case-based learning in class. Participation and both individual and group projects (written and oral presentation) will comprise most of the student evaluation. These projects may reflect innovative solutions, discoveries about unknowns, or development of methods useful for ecosystem health challenges. We envision that some of them will lead to peer-review publications, technical reports, or other forms of publication. 

This is a Grand Challenge Curriculum course.","3","3","No","1","3","A-F - A-F Grade Basis","000959","Periodic Fall & Spring"
"GCC","3041","Transition to a Sustainable World: Can Behavior Modification Help Facilitate Global Sustainability?","Twin Cities","Despite understanding the consequences of not acting to curb unsustainability, why do people fail to act? Human’s behavioral apathy toward sustainability may be due to an inaccurate characterization of sustainability and/or a lack of understanding of cultural diversity and behavior. Therefore, an understanding of the human behavior will contribute greatly to (i) decipher human actions that negatively impact global ecosystems, (ii) slowdown or stop human ecologically destructive trajectory, and (iii) promote sustainable alternatives. The problem is that environmental issues are not generally included in psychology programs, and psychology is not often represented in environmental programs. In the United Nation’s (UN) Sustainable Development goals 2030 (UN SDG 2030), psychological indices have been conspicuously absent (except for mental health in general terms) even though environmental degradation, social or economic inequity, all are implicated by human behavior. The UN SDG 2030 is based on the unproven concept that sustainability is an intersection of social, economic and environmental factors, the key pillars of sustainability. Since economic activity and society are subsets of human behavior, psychology should be considered central to unsustainability and/or sustainability. Therefore, we hypothesize that behavioral psychology has a critical role to play in creating a sustainable society. The aim of the proposed GCC is to discuss (un)sustainability using this new paradigm that will allow new approaches to achieve transition from unsustainability to sustainability worldwide. The specific aims of the proposed GCC are following: (i) Describe interaction between sustainability and behavioral psychology as the 4th pillar of sustainability. (ii) Explain the behavioral correlates of cultural differences in terms of transition to sustainability. (iii) Explain the consumption (related to unsustainability) and conservation (related to sustainability) behavior. (iv) Determine the place of Psychology in the UN’s Sustainable Development Goals (SDGs) that are mostly based on Sociology, Economy and Environment. (v) Describe humanity’s transition from unsustainable to sustainable development. 

This is a Grand Challenge Curriculum Course. GCC courses are open to all students and fulfill an honors experience for University Honors Program students.","3","3","No","1","3","A-F - A-F Grade Basis","000959","Periodic Fall"
"GCC","5007","Toward Conquest of Disease","Twin Cities","Since the rise of civilization, the large predators of humans have been subdued and the most dangerous predators remaining are those unseen--vastly smaller than our bodies. They are the microbial predators that cause disease. Infectious disease has devastated human populations and even caused global population declines. Subduing and managing disease is one of the grand challenges of our time. Through an enormous global effort, we have driven smallpox in humans and Rinderpest in livestock extinct from the natural world, and guinea worm is expected to follow. Other infectious diseases are in continual decline. In this course we will combine ecological thought and ecological models with historical and future perspectives to understand the fundamental dynamics of our miniscule predators, and relate this to similar miniscule predators of wild and domestic animals, to crops, and to other plants.This is a Grand Challenge Curriculum course.prereq: sophomore, junior, senior, graduate student","3","3","No","1","3","A-F - A-F Grade Basis","000574","Every Spring"
"GCC","5008","Policy and Science of Global Environmental Change","Twin Cities","Through readings, lectures, discussions, written assignments, and presentations this course introduces the critical issues underpinning global change and its environmental and social implications. The course examines current literature in exploring evidence for human-induced global change and its potential effects on a wide range of biological processes and examines the social and economic drivers, social and economic consequences, and political processes at local, national, and international scales related to global change.

This is a Grand Challenge Curriculum course.","3","3","No","1","3","A-F - A-F Grade Basis","000238","Periodic Spring"
"GCC","5032","Ecosystem Health: Leadership at the intersection of humans, animals and the environment","Twin Cities","What are the effects of climate change, disease emergence, food and water security, gender, conflict and poverty, and sustainability of ecosystem services on health? Unfortunately, these large-scale problems often become overwhelming, making single solution-based progress seem daunting and difficult to implement in policy. Fortunately, the emerging discipline of Ecosystem Health provides an approach to these problems grounded in transdisciplinary science. Ecosystem Health recognizes the interdependence of human, animal and environmental health, and merges theories and methods of ecological, health and political sciences. It poses that health threats can be prevented, monitored and controlled via a variety of approaches and technologies that guide management action as well as policy. Thus, balancing human and animal health with the management of our ecosystems.

In this class, we will focus on the emerging discipline of ecosystem health, and how these theories, methods and computational technologies set the stage for solutions to grand challenges of health at the interface of humans, animals, and the environment. We will focus not only on the creation and evaluation of solutions but on their feasibility and implementation in the real world through policy and real time decision-making.

This will be taught in the active learning style classroom, requiring pre-class readings to support the didactic theory and case-based learning in class. Participation and both individual and group projects (written and oral presentation) will comprise most of the student evaluation. These projects may reflect innovative solutions, discoveries about unknowns, or development of methods useful for ecosystem health challenges. We envision that some of them will lead to peer-review publications, technical reports or other forms of publication.

This is a Grand Challenge Curriculum course.","3","3","No","1","3","A-F - A-F Grade Basis","000574","Periodic Spring"
"GCC","5041","Transition to a Sustainable World: Can Psychology Help Facilitate Global Sustainability?","Twin Cities","Despite understanding the consequences of not acting to curb unsustainability, why do people fail to act? Human’s behavioral apathy toward sustainability may be due to an inaccurate characterization of sustainability and/or a lack of understanding of cultural diversity and behavior. Therefore, an understanding of the human behavior will contribute greatly to (i) decipher human actions that negatively impact global ecosystems, (ii) slowdown or stop human ecologically destructive trajectory, and (iii) promote sustainable alternatives. The problem is that environmental issues are not generally included in psychology programs, and psychology is not often represented in environmental programs. In the United Nation’s (UN) Sustainable Development goals 2030 (UN SDG 2030), psychological indices have been conspicuously absent (except for mental health in general terms) even though environmental degradation, social or economic inequity, all are implicated by human behavior. The UN SDG 2030 is based on the unproven concept that sustainability is an intersection of social, economic and environmental factors, the key pillars of sustainability. Since economic activity and society are subsets of human behavior, psychology should be considered central to unsustainability and/or sustainability. Therefore, we hypothesize that behavioral psychology has a critical role to play in creating a sustainable society. The aim of the proposed GCC is to discuss (un)sustainability using this new paradigm that will allow new approaches to achieve transition from unsustainability to sustainability worldwide. The specific aims of the proposed GCC are following: (i) Describe interaction between sustainability and behavioral psychology as the 4th pillar of sustainability. (ii) Explain the behavioral correlates of cultural differences in terms of transition to sustainability. (iii) Explain the consumption (related to unsustainability) and conservation (related to sustainability) behavior. (iv) Determine the place of Psychology in the UN’s Sustainable Development Goals (SDGs) that are mostly based on Sociology, Economy and Environment. (v) Describe humanity’s transition from unsustainable to sustainable development. 

This is a Grand Challenge Curriculum Course. GCC courses are open to all students and fulfill an honors experience for University Honors Program students.","3","3","No","1","3","A-F - A-F Grade Basis","000574","Periodic Fall"
"GEOG","1403","Biogeography of the Global Garden","Twin Cities","The geography of biodiversity and productivity, from conspicuous species to those that cause human disease and economic hardship. The roles played by evolution and extinction, fluxes of energy, water, biochemicals, and dispersal. Experiments demonstrating interactions of managed and unmanaged biotic with the hydrologic cycle, energy budgets, nutrient cycles, the carbon budget, and soil processes. ","4","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"GEOG","1403H","Honors: Biogeography of the Global Garden","Twin Cities","The geography of biodiversity and productivity, from conspicuous species to those that cause human disease and economic hardship. The roles played by evolution and extinction, fluxes of energy, water, biochemicals, and dispersal. Experiments demonstrating interactions of managed and unmanaged biotic with the hydrologic cycle, energy budgets, nutrient cycles, the carbon budget, and soil processes.

prereq: Honors","4","4","No","1","4","A-F - A-F Grade Basis","000571","Every Fall & Spring"
"GEOG","1425","Introduction to Weather and Climate","Twin Cities","Weather is part of our everyday lives, sometimes memorably so, such as when we experience snow storms, thunderstorms, tornadoes, hurricanes, or heat waves. Our society also increasingly is concerned about environmental issues such as air quality, environmental health, and climate change, which have a fundamental atmospheric component. What do we know about how the atmosphere works? How might our own actions affect weather and climate? This class will help to answer those questions. In this course you'll learn about the science of the atmosphere. You will be introduced to fundamental principles governing weather and climate, such as energy transfer and atmospheric motion, and learn how they relate to weather phenomena you observe in the environment. You will collect and analyze weather data and weather maps, and make use of many of the same tools used by professional weather forecasters. Lab write-ups include narrative as well as statistical and graphical analyses, and will help you develop or refine your analytical and critical thinking skills.
You will also consider how weather and climate topics relate to debates around environmental issues, particularly those related to the atmosphere (such as climate change, the ozone hole, and air pollution). It is not necessary that we agree about what should be “done” about human impacts on the atmosphere; rather, our goal in this course is to understand the interactions and possible effects of human activity and to consider our roles as agents of environmental change.","4","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"GEOG","3376","Political Ecology","Twin Cities","Environmental problems and political economic processes are intimately connected. The latter shape where and how people encounter nature, who has access to resources, and which communities are exposed to or protected from environmental harms. In this course, you will join others in examining how environmental problems are produced and how people organize to address them. Through readings, video, film, and lectures you will learn to identify the racial and class dimensions of environmental change. You will also understand the goals and principles of the environmental justice movement and explore inspiring struggles to build socially just ecological relations. Over the course of the semester you will acquire robust analytical and theoretical tools for understanding the political and ecological dimensions of racial capitalism and settler colonialism and learn how alternative social and ecological worlds might be generated and sustained.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"GEOG","3379","Environment and Livelihoods in the Global South","Twin Cities","Environmental destruction of our planet over the last three centuries has been a product of radical political and economic shifts in the world. This course examines how our world’s economic and political systems, and the livelihoods they engender in the Global South, have produced catastrophic local and global environmental conditions. What we produce, sell, buy, how we consume goods, and how we dispose of the waste are at the heart of the world’s deteriorating environmental conditions. The current global world order has produced a world in which overconsumption and poverty have led to an environmental disaster that is endangering all species. Example of the topics we will explore include the state of global fisheries and forests, the struggle over scarce water resources, and the responsibility each of us has as an individual and a citizen in reversing the lone planet’s ability to support the lives of all humans and other species.

prereq: Soph or jr or sr","3","3","No","1","3","AFV - A-F or Audit","000595","Every Spring"
"GER","3651","Thinking Environment: Green Culture, German Literature and Global Debates","Twin Cities","How environmental thinking became social-political force through German literature/culture, with comparisons to global or U.S. developments. Authors include Goethe, Christa Wolf, Enzensberger.","3","3","No","1","3","OPT - Student Option","-","Fall Odd, Spring Even Year"
"GER","5651","Thinking Environment: Green Culture, German Literature and Global Debates","Twin Cities","How environmental thinking became social-political force through German literature/culture, with comparisons to global or U.S. developments. Authors include Goethe, Christa Wolf, Enzensberger.","3","3","No","1","3","OPT - Student Option","001186","Fall Odd, Spring Even Year"
"GLOS","1105","From Climate Crisis to Climate Justice","Twin Cities","This course will explore one of our biggest threats today, global climate crisis, and understand it as deeply entangled with other pressing concerns such as deepening social inequality, racial and gender injustice, food insecurity and environmental devastation, war and violence. We will understand it as a global problem with different regional specificities and histories, learning from a multitude of perspectives, sciences, voices, and experiences. The course will explore how working to collectively resolve this environmental issue requires a multi-pronged approach that enables peoples around the world to imagine--and strive for--a world that reverses the course of history, moving from climate crisis to justice.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"HIST","1364","Introduction to Global Environmental History","Twin Cities","This introductory course focuses on human environment interaction and the role of environmental factors in shaping of world history from the early medieval period, roughly 1000 C.E, to the present day. Beginning with the idea of environmental history and its broad themes, including climate, volcanic eruptions, landscape, plants, crops, animals, insects, disease, pestilence, energy, and technology, the course will enable students not only to understand the complex relationship between human societies and non-human species but also the changing nature and structure of this relationship throughout history. ","3","3","No","1","3","OPT - Student Option","-","Fall Even Year"
"HIST","1365","Global Tourism and the Environment from the late 18th Century to the Present","Twin Cities","This course focuses on tourism and travel. Spanning the period from the late 18th century to the present, it examines the ways in which these phenomena impact how we live, work, interact with our natural environment and other people, and conceive of the world and global forces","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"HSCI","1212","Life on Earth: Origins, Evolution & Ecology","Twin Cities","How have people explained where life came from and how it has developed over time? We examine controversies over life's origins, the Holocene extinction, human population growth, the Dust Bowl and soil conservation, DDT and falcon repatriation, and disease and responses to pandemics. Evolution, natural theology. Ecosystems.","4","4","No","1","4","OPT - Student Option","-","Every Spring"
"HSCI","3244","Nature's History: Science, Humans, and the Environment","Twin Cities","We examine environmental ideas, sustainability, conservation history; critique of the human impact on nature; empire and power in the Anthropocene; how the science of ecology has developed; and modern environmental movements around the globe. Case studies include repatriation of endangered species; ecology and evolutionary theory; ecology of disease; and climate change.","3","3","No","1","3","OPT - Student Option","-","Every Fall"
"HSCI","3246","History of (Un)Natural Disasters","Twin Cities","Earthquakes, hurricanes, tsunamis, wildfires, epidemic disease, and technological failures? This course will examine large scale natural events in American and world history, the social, technological, and environmental conditions that underlie them, and their historical consequences. Human societies have long been embedded in physical landscapes where they are subject to specific environmental conditions and physical risks: eight thousand-year-old wall paintings in Turkey depict the eruption of Hasan Dag volcano over the city of Catal Huyuk, for example. But then and now, it takes a certain combination of social conditions and environmental events to create a natural disaster. In this course, we will use historical natural disasters to explore the interconnections between the structures and ideas of human society and environmental forces. Humans have not been simply the random victims of natural disasters; where and how they chose to live influenced the impact of any disastrous event. Examining these events in a historical context will help us see the social, technological, scientific, and environmental systems that have been constantly interacting, but which are normally taken for granted until they break down.","3","3","No","1","3","OPT - Student Option","-","Periodic Spring"
"HSEM","2231H","How ‘Green’ is ‘Green’ Energy: Environmental Protection vs Sustainable Energy Initiatives","Twin Cities","Northern Minnesota has long been an area of interest for both its natural beauty and its mineral resources. Prior to colonization, it was home to the Anishinaabeg. Today, northern Minnesota is home to a diverse community and environment that includes Indigenous Nations, a thriving tourist industry, the Boundary Waters Canoe Area, and mining companies. Currently, there is intense debate around the establishment of new mines in northern Minnesota to exploit the metals necessary for the manufacturing of technology, specifically the metals needed to sustain green energy initiatives. This seminar will address the question ""How green is green energy"" by exploring the delicate balance among resource availability, societal energy needs, ethical land management, and ultimately climate change and long-term sustainability. To gain perspective on this complicated balance we will first learn about the Earth System, climate change, and energy resources. We will then review the geologic processes that formed mineral resources in northern Minnesota and how the exploitation of these resources has impacted local cultures and economies. The last part of the semester will focus on the current debate about mining in northern Minnesota and the broader framework of sustainable energy. 

Through readings and discussions, you will gain an appreciation for the multidisciplinary and multicultural perspectives related to human interactions with our environment, energy needs, and the importance of effective communication.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall & Spring"
"HSEM","2540H","Understanding the Russian Land","Twin Cities","Encompassing more than 6.5 million square miles, Russia is an immense and ecologically diverse country. The environment of the frigid and heavily forested heartland of early Russian civilization, as well as that of the ""wild field"" (the Eurasian steppe) on its border, have posed a series of challenges to Russians and have left an indelible mark on modern Russian culture.  In this interdisciplinary seminar, we will study how Russians have conceived of and used nature from the medieval period to the dissolution of the Soviet Union. Articulating a particular approach to nature has been integral to several ideological and cultural projects in Russian history, including the formation of a literary tradition, the establishment of a multi-ethnic empire encompassing several biomes, and the development of a vision of Soviet science conquering and reshaping nature and the world. In the period we will study (the fifteenth century to 1991 Russia) underwent several profound epistemological shifts, and a particular focus of this course will be how the ways Russians created natural knowledge changed over time. Knowledge is power, and we will study how natural knowledge was used to strengthen and expand the state in the medieval, imperial, and Soviet periods. Another major focus of this course is the ravages that nature and humankind have inflicted on one another, and we will study how the environment influenced the development of Russia's form of agricultural slavery, serfdom, as well as the history of environmental degradation, including deforestation, the establishment of heavy industry, and nuclear disaster.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Spring"
"HSEM","2637H","Small but Impactful: Insects and the Environment","Twin Cities","Harvard biologist E. O. Wilson referred to insects and other invertebrates as the ‘little things that run the world’. Insects may be small but are numerous, diverse and present almost everywhere – as humans we encounter them not matter where we are and what we do!  In this course, Honors students and the Instructor will jointly explore influences of insects as pollinators, ‘recyclers’, and as invasive species that lead to environmental pollution; adaptations that enable insects to handle diverse environmental conditions including climate change; and impacts on humans of insects on planet earth.  

The course will include brief interactive lectures, select readings and videos for providing background and context related to a specific topic. Students will then explore each topic by engaging in open conversations, small/large discussions using active learning approaches such as think-pair-share, jigsaw discussion groups, and debates for sharing their perspectives based on individual backgrounds/major/interests. ","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Spring"
"HSEM","3071H","People, Pines, and Fire: Shaping the forested landscapes of Minnesota and the Great Lakes","Twin Cities","Wildland fire as an agent of renewal, vegetation change, and maintenance has been a critical process in the pine forests of the Upper Great Lakes. The vast pineries, so sought after by settler-colonialists as a commodity evolved over millennia with fire. Fires were both ‘natural’, ignited by lightning strikes, and fire was applied judiciously by Native American groups to manage landscapes and improve resources. It was an act of reciprocity: carefully tending the land to keep it healthy, while utilizing resources in return. However, the advent of effective fire suppression to protect forests first as a commodity and later for recreational enjoyment has led to substantial changes in forest communities while at the same time erasing an important cultural activity from the landscape. This seminar course explores the deep connections between fire and the emergence of Great Lakes forests, as well as the cultural use of fire as a tool. In this course, we will explore the development of effective fire suppression, the emergence of fortress-ecology/conservation, and the impacts of reduced fire activity on forest resilience. We will also discuss the concept of ‘wilderness’ and traditional ecological knowledge and the relationship with fire management today, particularly within the framework of a changing climate. This course is meant to merge interdisciplinary topics in ecology, climatology, and geography to explore the important connections between humans and their physical environment in the Upper Great Lakes pine landscapes. The course will be discussion based with frequent visits from resource professionals and the instructor’s Indigenous research collaborators.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall"
"HSEM","3241H","Human Impacts on Earth's Natural Resources","Twin Cities","Humans' ability to be sustainable and live in harmony with nature is being challenged by their uncontrolled consumption of natural resources leading to resource scarcity, social conflicts, and other destabilizing social pressures. It is hypothesized that a failure by humans to change course will put the Earth's inhabitants on track to severe and potentially catastrophic implications. The support for the hypothesis comes from the pioneering work of Nicholas Georgescu-Roegen and others, arguing that all natural resources are irreversibly degraded when put to use in economic activity. Paul Ehrlich, in his bet with Julian Simon, had an opposing perspective that resource depletion may not be a problem for the future of humanity. Others said the following: ""We write with the conviction that knowledge and technology, applied with wisdom, might allow for a good, or even great, Anthropocene.""

These statements provide evidence both in support of and against the hypothesis. Students registered for this course will learn resource consumption dynamics and distribution from both perspectives. The information presented in this course will be valuable to the policymakers, stakeholders, and administrators working with human resource consumption. The specific aims are the following:
(1) Introduce the distribution and regulation of Earth's natural resources.
(2)	Explain the human pressures that decouple resource consumption from resource regeneration (in support of the hypothesis). 
(3)	Discuss the social aspects of resource consumption in the Anthropocene (against the hypothesis).
(4)	Work on Group research projects based on the opposing views of resource consumption.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall & Spring"
"HSEM","3705H","Nanotechnology: A Blessing or Curse to Society","Twin Cities","Despite extensive commercial applications, a clear understanding of the adverse effects of Engineered Nanoparticles (ENPs) is lacking. A survey of the literature indicated the available information to be incomplete, independently unverified, and some may have been over-interpreted. Deep uncertainties currently pervade every step of the risk assessment of ENPs, making the procedure incapable of properly serving its purpose. The current conventional risk assessment strategies are not applicable for ENPs because of their unique properties and toxicity that may not conform to the norms of classic toxicology laws. Therefore, implementing some non-conventional tools in the risk assessment framework may be needed to reduce uncertainties and deliver accurate risk characterization of ENPs. This would enable current regulation to adequately reflect the risks of ENPs and protect the environment and the community. Therefore, the students registered for this seminar will learn some general features of ENPs, how the general public might be exposed to ENPs, and their potential health effects so that they can make an informed decision regarding the safe use of ENPs. With a serious information gap regarding ENPs safety, whether ENPs are a blessing or a curse is debatable. ","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall"
"IDES","2612","Interior Materials and Specifications","Twin Cities","Environmental issues, from global to interior spaces. Effect of building codes/legislation, social awareness. Functional/aesthetic relation of materials/resources to interior design.

prereq: [Pass portfolio review, interior design major] or interior environments minor or design minor or instr consent","4","4","No","1","4","AFV - A-F or Audit","004490","Every Spring"
