"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"GER","3655","Cultures of Control and Surveillance in Germany and the US","Twin Cities","Discourses and practices of social control and surveillance in comparative/historical perspective. Explores the central conceptual condition for modern ethics: the relationship between individual and society. Paintings, manuals, scholarly and philosophical essays, and literary texts including writings by Franz Kafka.","3","3","No","1","3","OPT - Student Option","-","Fall Odd Year"
"GLOS","3143","Place, Community, Culture","Twin Cities","Students in the Global Studies program study not only the powerful political institutions and economic processes that shape our world, they also acquire the  skills to perceive and investigate their own place and identities, and to interpret creative work that express different ways of being. In GLOS 3143 'Place, Community, Culture' students will explore their own locations, identities, and experiences in the context of our fraught and ethically complex times. The emphasis is on practice, on seeing one's own life as something to be enriched by seeing and feeling the world in new ways. Students will encounter a mix of philosophical works, artistic texts (novels, films, poetry,  painting, music, and other forms of media) and scholarly texts that together will help students expand their ingrained and conditioned ways of seeing the world. Class themes might include self and other, community and alienation, place and placelessness, home and homelessness. Students will examine the place of ethics and politics in the negotiation of their identities and  experiences. Assignments might include essays that ask students to interpret  artistic works that present different avenues of insight, or creative assignments that ask you to reflect on your own experiences in relation to course readings and themes. Students will conclude the class more confident of their ability to notice and negotiate the dilemmas they will encounter in their personal and professional lives.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"GLOS","3412","What is Equality?","Twin Cities","Course explores debates about equality. Equality has many dimensions--e.g.: economic, social, political. These forms cannot be reconciled. Liberal democracies affirm the principle of political equality but defend, even in principle, social and economic inequalities. Animal rights add another wrinkle: very few of those who fight for these rights would claim political equality for animals. ","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"GSD","3656","Existentialism","Twin Cities","What do we mean when we call something ""existential?""  What do we mean when we speak of an ""existential"" crisis? We seem to mean that our core beliefs and assumptions are affected and the relationship with our environment is ruptured; we have fallen out of normalcy. The term existentialism -- turning existential into a noun -- came into being in the 1940s in France, reflecting the collective experience of societal breakdown, of Nazism, and WW2. It has since been applied to all modes of philosophical inquiry that take an individual's experience of alienation from society as their point of departure. The advantage of making alienation the focus of this class, too, is that it allows us to recognize the precise historical and sociological index of the emergence of an existentialist mode of thought and practice. Existentialism looks very different when it responds to a 19th century crisis of faith (Søren Kierkegaard), to 1950s colonialism (Frantz Fanon), to Weimar Germany's new democracy and the specter of a mass society (Martin Heidegger), or to the neo-authoritarian French society of the 1960s (Simone de Beauvoir). Existentialism then is understood in this class not as a conversation between great thinkers or ideas across time and space, but as a response to a specific crisis of norms and values. It only exists in plural. If existentialist concepts -- like being-in-the world, being-towards-death, or the gaze of the other -- are carried forward, then not without being repurposed. Such situatedness is inherent to existentialism itself. Accordingly, existentialist writers have no creed or ethical stance in common; they are found both on the far (fascist) right and on the Marxist left. They do share though a keen interest in a new language and in literary forms of expression and subsequently, they insist on the individuals' capacity of ""world-making"" -- in rupture and rebellion -- against seemingly compromised societal norms.","3","3","No","1","3","OPT - Student Option","-","Spring Even Year"
"GWSS","1005","Engaging Justice","Twin Cities","U.S./cross-cultural studies of social movements/political organizing around justice/equality.","3","3","No","1","3","OPT - Student Option","-","Fall Odd, Spring Even Year"
"GWSS","4002","Politics of Engagement and Social Justice","Twin Cities","Ways in which feminist scholars have thought about and worked to complicate the opposition between theory and praxis. Diverse efforts by intellectuals situated within the Western academy to produce scholarship that is committed to deinstitutionalizing knowledge production and relevant to political struggles confronted by their own material and institutional inequalities.","3","3","No","1","3","A-F - A-F Grade Basis","-","Fall Odd Year"
"HIST","1809","The Presidency: Power, Politics, and Policy in the United States","Twin Cities","This course explores the emergence, meaning, and evolution of the American presidency. We will examine the nature of presidential power and ask how and why those powers have changed over time. We will explore the impact of politics and political parties on the American presidency. We will consider how presidents shape policy and analyze the relationship between power, politics, and policy.","3","3","No","1","3","OPT - Student Option","-","Fall Even Year"
"HIST","3061","""Bread and Circuses"": Spectacles and Mass Culture in Antiquity","Twin Cities","Development of large-scale public entertainments in ancient Mediterranean world, from athletic contests of Olympia and dramatic festivals of Athens to chariot races and gladiatorial games of Roman Empire. Wider significance of these spectacles in their impact on political, social, and economic life of the societies that supported them.","3","3","No","1","3","OPT - Student Option","-","Fall Odd, Spring Even Year"
"HIST","3287","Seeing History through Comics: New Perspectives on the Contentious Past","Twin Cities","Comic-form histories offer new perspectives on the past. Focusing on cases of contentious history, this course will examine how varying perspectives (shaped by class, gender, race, or geo-political position) appear in comic histories. We will compare comic accounts with more traditional forms of historical analysis of select contentious events of modern U.S., European, African and East Asian history.","3","3","No","1","3","OPT - Student Option","-","Periodic Spring"
"HIST","3412","Soccer: Around the World with the Beautiful Game","Twin Cities","How did a kicking game played in a few English schools in the mid-nineteenth century go on to become the most popular organized pastime the world has ever known? In this class, we chart soccer's unlikely rise to global prominence and explore what it can tell us about people, games, and ethics all around the world today.","3","3","No","1","3","OPT - Student Option","-","Spring Odd Year"
"HIST","3416","Imperialism and its Critics:  Ethical Issues, Literary Representations","Twin Cities","Significant episodes of several imperial nations to underscore themes of ethics/literature.","3","3","No","1","3","A-F - A-F Grade Basis","-","Fall Even Year"
"HIST","3492","Hinduism and the Making of Modern India","Twin Cities","This course explores the role that Hinduism has played in Indian culture and politics the late 18th c. to the present, and the way that Hinduism itself has been transformed during this period.  In this course, we shall be guided by four overarching questions.  
•	What are the key texts and everyday ritual practices of Hinduism, and how have these changed over the course of the last two centuries?  
•	What is the changing place of caste and especially the practice of untouchability in the understanding of what means to be a Hindu?  
•	What role do concerns about the role of women play in the religious reform movements and the emergence of new Hindu identities? 
•	What is the political role played by visions of Hinduism at and in different historical developments?  
By weaving together an analytical narrative centered around these four questions, we shall trace the remaking of Hinduism as a modern religion—one that wrestles with questions around nationalism, the public-private divide, the meaning of worship in a secular society, the relation with other religions, and equality of co-religionists.   ","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"HIST","3732","Revolution and Human Rights: The French Revolution and its Legacy","Twin Cities","What role did the French Revolution play in shaping how we think about the possibility of massive social change, justice, and rights today? How especially did 18th-century philosophy, culture, politics, and economics influence the development of what we call universal individual ""human rights"" We also ask: could we have done better?  To do so, we will play ""Rousseau, Burke, and Revolution in France, 1791,"" a Reacting to the Past flipped-classroom role-playing game. Working individually and in teams, students will prepare speeches, produce pamphlets and newspapers, not only to learn about the stakes of this historical turning point and the philosophical debates surrounding it, but also to imagine changing it. We will also seek out and document the legacy of this Revolution in our lives and around the world today.  This class offers students the knowledge and skills to participate in substantive debate aimed at solving problems collectively, to effect change aligning with their beliefs and philosophies, and to reflect critically on historical legacy

No prerequisites. All materials for Fren 3732 are in English, and students in all programs are welcome! ","3","3","No","1","3","OPT - Student Option","-","Spring Even Year"
"HIST","3749","Central and Eastern European Migrants in Minnesota","Twin Cities","In this class, we will use Minnesota, particularly the Twin Cities, as a lens through which to examine the history of Central and Eastern European migration to the United States (U.S.) from the late 19th century to the present. Moving chronologically and from the global to the local, this class will first examine the complex and intertwined reasons that prompted people to settle (either temporally or permanently) in the U.S. in the late 19th and early 20th centuries. We will explore the communalities and differences between the Poles, Ukrainians, Germans, Czechs, Slovaks, Jews, Hungarians, Slovenes, Croats, and Serbs who made up this initial wave of migration, and assess how these migrants shaped the urban and social fabric both in the United States, and in St. Paul and Minneapolis. Second, the class will examine how these communities evolved over the course in the 20th century by a) exploring topics such as ethnic identity maintenance, inter-generational relations, return migration, xenophobia and antisemitism, the relationship between migrants and the host society, and institutions (churches and synagogues, fraternal organizations, learned societies, archives, museums and libraries, etc.) established by migrants in the U.S., and b) assessing the impacts of later migration waves from Europe to the U.S., caused by the Holocaust and the Second World War, the 1956 Hungarian uprising, the 1968 Prague Spring, Soviet emigration policies, the fall of the Berlin Wall, and the civil wars in Yugoslavia. 

Keeping in mind the pressing ethical questions that subtend migration (both historical and contemporary), this class will also ask what it means to be a descendant of Central and Eastern European migrants in present-day Minnesota—not just of those who arrived over a century ago, but also more recent migrants, e.g., Russians, or Muslims from Bosnia-Hercegovina. To this end, we will enrich our classroom by extending it into the metro area with visits to relevant sites and meetings with representatives of some of these communities in order to understand their current lives, work, and challenges. This class will thus draw on numerous local resources: archives, buildings such as religious sites and community centers, museums, etc.","3","3","No","1","3","OPT - Student Option","-","Periodic Spring"
"HIST","3853","Black Protest in Twentieth Century America","Twin Cities","This course gets at the heart of why/how African Americans have been fighting for social and political equality throughout the 20th Century. We explore various ways that African Americans have articulated their political demands and affirmed their citizenship rights using youth and grassroots organizations, workers' rights, feminism, education, the courts and laws as tools for political advancement.","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Fall, Spring & Summer"
"HIST","3864","African American History: 1619-1865","Twin Cities","Importance of dynamics of class, gender, region, and political ideology. Changing nature of race/racism.","3","3","No","1","3","AFV - A-F or Audit","-","Periodic Fall & Spring"
"HSCI","3211","Biology and Culture in the 19th and 20th Centuries","Twin Cities","Changing conceptions of life and aims and methods of biology; changing relationships between biology and the physical and social sciences; broader intellectual and cultural dimensions of developments in biology.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"HSCI","3401","Ethics in Science and Technology","Twin Cities","Technology is assumed to be the best engineered solution for a particular goal and good science is supposed to be objective; however, this is never truly the case: values and moral choices underlie all of our systems for understanding and interacting with the world around us. These values and choices are almost always contentious. Through a series of historical case studies, we explore how science and technology are products of human choices—but at the same time, how science and technology enable and constrain the choices we can make. Case studies include algorithms and inequality, artificial intelligence (AI) and surveillance, privacy and social media, lay expertise and medicine, and environmental and technological disasters. Our goal will be to learn to question and think critically about the things we create, the tools we use, and the ideology and practice of science. First year students are welcome.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall"
"HSCI","3421","Engineering Ethics","Twin Cities","Ethical issues in engineering research and engineers' public responsibility/practice, using historical cases; historical development of engineering as a vocation/profession; ethical implications of advanced engineering systems such as nuclear weaponry and networked communications. ","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"HSCI","5211","Biology and Culture in the 19th and 20th Centuries","Twin Cities","Changing conceptions of life and aims and methods of biology; changing relationships between biology and the physical and social sciences; broader intellectual and cultural dimensions of developments in biology.","3","3","No","1","3","OPT - Student Option","001186","Every Fall & Spring"
"HSCI","5401","Ethics in Science and Technology","Twin Cities","Technology is assumed to be the best engineered solution for a particular goal and good science is supposed to be objective; however, this is never truly the case. Values and moral choices underlie all of our systems for understanding and interacting with the world around us. These values and choices are almost always contentious. Through a series of historical case studies, we explore how science and technology are products of human choices—but at the same time, how science and technology enable and constrain the choices we can make. Case studies include algorithms and inequality, artificial intelligence (AI) and surveillance, privacy and social media, lay expertise and medicine, and environmental and technological disasters. Our goal will be to learn to question and think critically about the things we create, the tools we use, and the ideology and practice of science.","3","3","No","1","3","OPT - Student Option","001186","Periodic Fall"
"HSEM","2318H","Lies, Deception, and Persuasion in the Modern World","Twin Cities","Deception and persuasion are important facets of human communication. This honors seminar will draw on theories of deceit and persuasion to answer questions such as: Why do we lie? Is it easy to tell when someone is lying? How do we use deception to influence others? Is it always wrong to lie? And how has the internet and rise of social media changed the landscape and political impact of persuasion and lies? 

This course will challenge students to reflect on the ethical boundaries of lying and social influence. We will examine lies and persuasion in politics, the consumer marketplace, and in online environments. We will also study the impact of mis- and disinformation campaigns on society and learn strategies to resist deceptive persuasion to become more thoughtful consumers and responsible citizens.
","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Spring"
"HSEM","2321H","What is College For? Exploring the Purpose and Value of American Higher Education","Twin Cities","Recent poll data suggests that many Americans are questioning the value of higher education. For example, 2/3 of those surveyed stated that colleges are stuck in the past and not meeting the needs of today’s students. What is the purpose of college? Should a 4-year degree be accessible to all? Does a college education lead to attaining the “good life?” In this interactive honors seminar, we will address these questions and more. Students will have the opportunity to examine their own objectives as it relates to pursuing higher education and explore important issues impacting higher education (e.g., student debt, access, and admissions). Students will engage in regular reading, writing, and discussion around critical issues in higher education. Small group interaction, presentations, media analysis (e.g., podcasts, films), and ongoing reflection will be features of this seminar. 

The course will be organized around three main units, each guided by a specific question that we will aim to address. Unit 1 will address the question “What is the history of higher education, and what are the reasons for pursuing a degree? Unit II explores: “What are key current topics in higher education that deserve exploration?” As a part of this unit, we will discuss trends and issues that address the mission of higher education, especially post-pandemic. Unit III will examine the question, “How do your own experiences in college align with your own personal and professional objectives?”","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall & Spring"
"HSEM","2801H","Think Like a Lawyer: The Art and Adventure of Torts","Twin Cities","Law is the foundation of modern society. The ability to understand our legal system is invaluable in any profession, ranging from business and health to science or art. This seminar offers an introduction into legal thinking: Not merely what the laws are, but why we have them and, more importantly, how we come up with them. As a focus, we will be grounding ourselves in torts, a fundamental area of legal education that covers the civil wrongs. Students will have an opportunity to get a feeling for the law school experience as we use the case method, along with some Socratic method and ample discussion. We will focus on the basics of legal analysis, and learn how to apply that to critical thinking. Students successfully completing this seminar will be mentally armed and dangerous.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall"
"HSEM","3025H","Food, Clothing, Shelter: The Culture and Politics of Simple Living","Twin Cities","At a time of rising income inequality, in which billionaires grow richer while millions struggle to survive, this course will examine the social, environmental, economic, and ethical aspects of consumption and poverty through the lens of three basic needs: food, clothing, and shelter. It seeks to help you answer three key questions: what should you eat, what should you wear, and where should you live, so that others might do the same. We will begin by exploring the theory and practice of simple living through three comparisons: the realities of social and environmental insecurity versus the ideals of Sustainable Development; voluntary simplicity as historically practiced by communities as opposed to individuals; and the movement for degrowth compared to business as usual. In the central portion of our course, we will consider several contemporary forms of simplicity that exist alongside the ""involuntary simplicity"" often dictated by poverty: cooking at home and eating lower on the food chain because it is virtuous rather than because it is cheaper; shopping in thrift stores and buying fewer clothes because you want to rather than because you have to; and camping and living the #vanlife because you can rather than because you must. In our exploration of simple living and basic needs, we will address major issues in sustainability studies, including the Anthropocene, decolonial approaches to economics, and effective altruism, and we will consider a range of literary and historical perspectives on food, fashion, and architecture, such as Henry David Thoreau's ""Walden,"" Marie Kondo's ""The Life-Changing Magic of Tidying Up,"" Sarah Susanka's ""The Not So Big House,"" and the films ""The True Cost,"" ""The Minimalists,"" and ""Nomadland."" Throughout our course we will also attempt to answer two big questions about simple living: Is it the ultimate embodiment of white, middle-class, leisure-based U.S. environmentalism, or is it part of a global, multicultural challenge to the racist and colonial foundations of capitalism? Does it express some profound truths about the human condition, or will it never be anything more than a niche response to the social and environmental challenges of the 21st century? Requirements will include attendance and participation, a series of short reading responses, several reflective writing assignments, and a final project exploring some aspect of our subject in greater depth.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall"
"HSEM","3027H","What is a Tragedy?","Twin Cities","Fiction or real event, modern condition or historical myth, private drama or public catastrophe: the idea of “tragedy” has always had specific cultural meaning. The particularities of this meaning, however, do shift—according to cultural norms, political pressures, and social changes. This class will ask us to consider what “tragedy” means, from its original context in the dramatic genre, in which political regimes are shaken and often a good number of important people die (Sophocles’ Oedipus Rex cycle, Shakespeare's King Lear, Racine's Phèdre), to its appearance in novels, politics, current events, and contemporary theory. What happens when the notion of tragedy moves out of the ritualized space of the dramatic performance and into other languages, venues, and political arenas?  Is the death of a parent or a child a tragedy? To what extent is contemporary warfare a tragedy? Is food insecurity a tragedy? Is the tragic something we can know only in retrospect, and should we get better at “handling” it? Beginning with literature, this course will examine the components of the tragic, its role in our culture, and what its presence in discourse says about our moral landscape. Interventions from the medical field, bio-ethics, architecture, art history, media and film, anthropology, theater history and performance studies, communications and journalism, religious studies and more can be integrated into our program. We will draw on participants' own academic interests and backgrounds to shape our conversation. All readings in English.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall"
"HSEM","3511H","Science Court: Strengthening Democracy through Rational Discourse","Twin Cities","Science Court is a mock trial system designed to promote democratic norms by investigating controversial societal issues, based on facts and sound scientific research, in front of a judge and jury of citizens. Students work together in three teams (Science, Legal and Media) to plan, research, execute, and report a SciCourt case.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall"
"HSEM","3515H","Infrastructure and Society","Twin Cities","This seminar explores the social, economic, and cultural significance of public infrastructure. Drawing on examples from transportation and communication, the seminar will expose students to questions of design, political economy, and expected/unexpected outcomes of infrastructure. The seminar will allow students to visit local sites (in our local infrastructure project), work collaboratively with other students, and critically examine an important but often-overlooked set of built forms. Types of infrastructure examined will include: bridges, subways, water systems, telecommunications, mobile communications, and ‘informal infrastructure’ (when citizens or collectives engage in shared infrastructure-like projects for the common good). The goals of this seminar are to (a) introduce students to different types of infrastructure, including elements that are invisible to users, and (b) engage students in social-economic questions and debates surrounding infrastructure.","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Fall"
"IDES","3614","Interior Design Ethics and Professional Practice","Twin Cities","Business of interior design, professional ethics, and responsible design. Ethical theory/conduct. Responsibility to business, clients, colleagues, and community at large and globally.

prereq: 2604 or DHA 2604; or Interior Environments Minor","4","4","No","1","4","A-F - A-F Grade Basis","004492","Every Fall"
"JOUR","3771","Media Ethics","Twin Cities","Citizens expect journalists to separate fact from falsehoods, opinion and propaganda. But is it possible for journalists to be unbiased and objective? Advertisers are expected to push products. But is it acceptable to mislead by exaggerating what the product can do? Public relations professionals must protect a company's brand. But what should they do when a company becomes entangled in a scandal? This course examines the ethical and unethical ways that communicators respond to such challenges, and uses real-life examples to identify values and principles that can lead to sound, ethical decisions under the most difficult circumstances. Learn about ethical communication on all platforms, from television to social media to newspapers and magazines. Build a solid foundation for your own ethical thinking that can guide you as a student and as a professional communicator.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"JOUR","3775","Strategic Communication Law","Twin Cities","Learn practical legal skills and ethics as they pertain to marketing, public relations and advertising by focusing on the actions of the Federal Trade Commission, the Federal Communications, and the Federal Elections Commission. Learn about the administrative process including adjudication and rule making. Learn through a range of legal, policy and ethics discussions ranging from the First Amendment, the regulation of commercial speech, advertising deception, substantiation of material claims, digital privacy, contesting, political advertising, and controls on native advertising and social media influencers.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"NURS","4104","Ethical Sensitivity and Reasoning in Health Care","Twin Cities","Developing sensitivity to range/complexity of ethical issues/dilemmas in health care. Ethical principles/theories. Key ethical concepts in addressing morally troubling issues in health care settings.","2","2","No","1","2","A-F - A-F Grade Basis","000028","Every Fall"
"NURS","4402","Taking Ethical Action in Health Care","Twin Cities","Ethical dimensions/role obligations of health care professionals related to selected social issues with health consequences.

prereq: Senior undergrad nursing student, [4104 or instr consent]","1","1","No","1","1","A-F - A-F Grade Basis","003208","Every Fall"
"OLPD","1461","Presentations in Work Settings: Business & Marketing Education and Human Resource Development","Twin Cities","This course prepares students to present information and hone their messages based on audience need in a variety of business, leadership, and workplace contexts. Students interested in majoring in Business and Marketing Education (BME), Human Resource Development (HRD), and other majors can take this course in order to develop the disciplinary practices used in training and development, as well as business and industry to convey vital and timely messages.","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall, Spring & Summer"
"PA","1005","Great Debates of Our Time: U.S. Policy and Politics","Twin Cities","Topical political/policy debates with prominent government officials/experts. Constitutional crisis over authority/roles of legislative/executive branches. Visiting lecturers, in-class simulations, readings.","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring"
"PA","1401","Public Affairs: Community Organizing Skills for Public Action","Twin Cities","Public affairs work, roles of citizens in democratic way of life. Community organizing skills, their importance for public affairs. Negotiations among diverse audiences, understanding different interests, mapping power relationships. Relevant public affairs and governance theory.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Fall & Spring"
"PHIL","3009","Existentialism","Twin Cities","What do we mean when we call something ""existential?""  What do we mean when we speak of an ""existential"" crisis? We seem to mean that our core beliefs and assumptions are affected and the relationship with our environment is ruptured; we have fallen out of normalcy. The term existentialism -- turning existential into a noun -- came into being in the 1940s in France, reflecting the collective experience of societal breakdown, of Nazism, and WW2. It has since been applied to all modes of philosophical inquiry that take an individual's experience of alienation from society as their point of departure. The advantage of making alienation the focus of this class, too, is that it allows us to recognize the precise historical and sociological index of the emergence of an existentialist mode of thought and practice. Existentialism looks very different when it responds to a 19th century crisis of faith (Søren Kierkegaard), to 1950s colonialism (Frantz Fanon), to Weimar Germany's new democracy and the specter of a mass society (Martin Heidegger), or to the neo-authoritarian French society of the 1960s (Simone de Beauvoir). Existentialism then is understood in this class not as a conversation between great thinkers or ideas across time and space, but as a response to a specific crisis of norms and values. It only exists in plural. If existentialist concepts -- like being-in-the world, being-towards-death, or the gaze of the other -- are carried forward, then not without being repurposed. Such situatedness is inherent to existentialism itself. Accordingly, existentialist writers have no creed or ethical stance in common; they are found both on the far (fascist) right and on the Marxist left. They do share though a keen interest in a new language and in literary forms of expression and subsequently, they insist on the individuals' capacity of ""world-making"" -- in rupture and rebellion -- against seemingly compromised societal norms.","3","3","No","1","3","OPT - Student Option","-","Spring Even Year"
"POL","1201","Political Ideas","Twin Cities","This course serves as an introduction to the study of political theory. Political theory analyzes the meaning and significance of fundamental concepts in politics. Starting from such basic concerns as the nature of politics, humans, power, and justice, political theorists explore how these basic starting assumptions organize the norms, practices, and institutions of political and social order. To explore these topics, the field turns to key texts, as well as to political and social events and other media (film, historical documents, etc.). In this introductory course, students will investigate some of the basic texts in political theory, with the goal of learning how to read texts more analytically and to address fundamental questions in political theory. Among the topics that might be the nature of justice and injustice, political obligation and civil disobedience, democracy and other forms of governance. Students who complete this course will understand the deep issues about the nature of politics and will have learned to read and analyze complex texts. They will also have had the opportunity to reflect upon their own ethical engagement in political life and upon the ways in which historically, political ideas change.","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"POL","3065","Political Engagement Careers: Planning and Preparing For Your Future","Twin Cities","Are you interested in pursuing a career in public service? Do you plan to run for office in the future, or work in a government agency (such as the State Department or the FBI or the MN DNR), or become a professional campaign manager or lobbyist, or work as an issue activist on a cause important to you? Would you like to learn more about the variety of public service careers open to a college graduate? Do you wonder what motivates people to pursue careers in politics, public administration, and community service, and how these motivations vary across career fields? Would you like to explore some options for future internship or service learning while at the University? Then this course is for you!

This course is the Political Science Department's introduction to careers in political and civic engagement. Through readings focused on theories about and case studies of political engagement, and on the ethics of politics and public service, numerous guest speakers with extensive experience as public service professionals, and a discussion-oriented class format, we will explore the meaning of public service and the main types of public service careers that you could pursue. We will think about the virtues and challenges associated with doing public service work, and how these differ across different types of jobs and venues for serving the public. Finally, you will acquire practical knowledge and skills related to the search for public service work opportunities, including how to write a resume and cover letter, how to conduct an informational interview, networking, and the job search and application process. Intended primarily for first- and second-year undergraduates, but open to students of any major at any point in their undergraduate program.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"POL","3225","American Political Thought","Twin Cities","This course provides an introduction to several key periods and some of the leading concepts and debates in American political thought. It might also focus on a broader theme such as: conceptions of destiny, mission, and exceptionalism; arguments over economic development and inequality; or debates over government and corporate power. The course will begin with Puritan religious and political thought, tracing its secularization over time. Considerable attention will be paid to the ideas behind the Declaration of Independence and the Constitution, such as the social contract and the right of resistance to civil authority, civic republicanism, and the founders’ new science of politics and government. The course will consider some if not all of the following: debates over slavery and emancipation, women’s rights, the rise of imperialism and nationalism, race and racism, and the rise of rule by public and private bureaucratic organizations, and the consequences of these developments for the possibility of continued individual liberty, equality, and justice. This course requires considerable reading of difficult texts. The ultimate goal of this course is for students to gain a deeper understanding of American political thought as a product of the country’s ever-evolving political discourse. prereq: Suggested prerequisite POL 1201","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"POL","3265","Ideas and Protest in French Postwar Thought","Twin Cities","France witnessed a number of extraordinary events in the 20th century:  the carnage and trauma of World Wars I and II; the Vichy regimes collaboration with German Nazis; the general strike and student protests of the 1960s; the tensions prompted by anti-colonialism and later decolonization in North Africa; and the challenges of post-colonialism and racial politics. This course will examine these events, the political and ethical challenges they raised, and the intellectuals who shaped the ensuing public debates. It will draw on historical documents, cultural media (e.g. posters, art, film), and philosophical texts to explore contemporary France in its century of politics and protest.  Thinkers range from film-maker Gillo Pontecorvo, to philosopher-playwright Jean-Paul Sartre, to philosopher Michel Foucault.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"POL","3272","Colonial Encounters","Twin Cities","If politics classically is the exercise of power by rulers over the ruled, how have different communities, traditions, and contexts sought to organize this power and render it just?  What are the lessons to be learned from looking to past experiences with political communities ranging in size from the face-to-face polis to the far-flung reaches of empire? How does the ‘discovery’ of other societies disorient our usual frames of reference for thinking about political community? What different frames might we use? What should we make of problems that seem to exceed the capacity of existing institutions to manage, such as mass violence and total war? 

The aim of this course is to examine exemplary moments that consider the radical conflict of interpretations that can arise when different cultures come into contact with one another (whether through trade, war, intellectual exchange, or the like), and how these exchanges transform the scale of political community (local, regional, global, universal). Here, we are concerned with large-scale upheaval, processes that are more than simply difficult political problems, but in fact transform the very institutions, relationships, and concepts through which we come to understand what political community is and can be. The substantive focus of the course varies according to instructor, and may include: Colonial Encounters; the Black Atlantic; Revolutionary Moments; Colonialism and the Post-colony.
","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"POL","3767","Political Psychology of Elite Behavior","Twin Cities","Why do some world leaders seek cooperation while others advocate war? Why do some Presidents effect major change while others are relegated to the dustbin of history? How does the personality of leaders affect how they behave in office? In this class, we will address questions like these by exploring the psychology of political elites, those members of society who wield outsized influence over political decisions. This outsized influence means that understanding how elites think is particularly important. It is also unusually difficult, leading some to argue that political psychology can play little role in understanding elite decision-making.

 

Students will exit the class having mastered a body of knowledge about elite decision-making and learned about the different approaches that scholars take to study these decisions. They will also gain the critical capacity to judge arguments about politics, the ability to identify, define, and solve problems, and the skill to locate and critically evaluate information relevant to these tasks. Finally, this course takes a cooperative approach to learning, and many course activities will be structured around learning and working with a group of fellow students over the course of the semester. This course fulfills the Civic Life and Ethics theme requirement.","3","3","No","1","3","OPT - Student Option","-","Fall Odd, Spring Even Year"
"POL","4267","Imperialism and Modern Political Thought","Twin Cities","How has political theory been shaped by imperialism? We will investigate this question through a study of such key thinkers as Kant, Mill, Marx, Lenin, Césaire, Fanon, and Gandhi, reading them through the lens of empire. Our goal is to analyze how such thinkers reflected upon, problematized and, at times, justified forms of Western imperialism. We will look at their explicit reflections on empire, as well as more tangential or ostensibly separate themes that may have only been shaped by the imperial context in indirect ways. Finally, we will reflect upon our contemporary location as readers and agents situated in the wake of these political and intellectual developments, analyzed through the question of what it means to engage in anti-colonial, decolonial, and/or postcolonial critique. This course will combine lectures by the professor with student-led seminar discussion.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"RELS","3671","Hinduism and the Making of Modern India","Twin Cities","This course explores the role that Hinduism has played in Indian culture and politics the late 18 th c. to the present, and the way that Hinduism itself has been transformed during this period. In this course, we shall be guided by five overarching questions.
•	What are the key texts and everyday ritual practices of Hinduism, and how have these changed over the course of the last two centuries?  
•	What is the changing place of caste and especially the practice of untouchability in the understanding of what means to be a Hindu?  
•	What role do concerns about the role of women play in the religious reform movements and the emergence of new Hindu identities? 
•	What is the political role played by visions of Hinduism at and in different historical developments?  
By weaving together an analytical narrative centered around these four questions, we shall trace the remaking of Hinduism as a modern religion—one that wrestles with questions around nationalism, the public-private divide, the meaning of worship in a secular society, the relation with other religions, and equality of  co-religionists.   ","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"RELS","4309","Religion in American Public Life: Culture, Politics, and Communities","Twin Cities","How diversity/vitality of American religion shape public life. How religious groups engage in political action, foster understandings of democracy/styles of civic participation. Volunteering/service activities. Race, poverty, the family, sexuality.prereq: Soc majors/minors must register A-F","3","3","No","1","3","AFV - A-F or Audit","-","Periodic Fall & Spring"
