"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"ARTH","5315","The Age of Curiosity: Art, Science & Technology in Europe, 1400-1800","Twin Cities","Diverse ways in which making of art and scientific knowledge intersected in early modern Europe. Connections between scientific curiosity and visual arts in major artists (e.g., da Vinci, Durer, Vermeer, Rembrandt). Artfulness of scientific imagery/diagrams, geographical maps, cabinets of curiosities, and new visual technologies, such as the telescope and microscope.","3","3","No","1","3","OPT - Student Option","000238","Periodic Fall & Spring"
"ARTH","5655","African-American Cinema","Twin Cities","African American cinematic achievements, from silent films of Oscar Micheaux through contemporary Hollywood and independent films. Class screenings, critical readings.","3","3","No","1","3","OPT - Student Option","001186","Periodic Fall"
"ARTH","5926W","The Cinema of Alfred Hitchcock","Twin Cities","This course examines the achievement and significance of Alfred Hitchcock. It will consider his entire career, including both the British and American periods, his major films and his television program, Alfred Hitchcock Presents. The course will address his characteristic themes and concerns (the double, the relationship between criminality and legality, the play of suspense and surprise); the traditions that shaped him (the Gothic in literature and theater; Victorian melodrama) and the influence he had on other films and filmmakers (the horror film, the political thriller); his significance in relation to the history of film criticism and scholarship (auteurist, feminist, queer). Students will gain a thorough knowledge of Hitchcock and the biographical, historical, technological, industrial, aesthetic issues surrounding his achievement. They will gain practical experience in analyzing films and addressing the critical issues raised by the media in contemporary society.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"ARTH","5928W","Film Noir","Twin Cities","This course examines the world of Film Noir—“black cinema”—that distinctive film universe composed of equal parts atmospheric visuals, hard-boiled dialogue, and violent action. Films to be studied include John Huston’s The Maltese Falcon, Billy Wilder’s Double Indemnity, and Orson Welles’ Touch of Evil, as well as neo-noirs such as Roman Polanski’s Chinatown, David Lynch’s Blue Velvet, and Curt Hanson’s L.A. Confidential. Readings will include several books that were made into noir films (Dashiell Hammett’s Maltese Falcon, James Cain’s Double Indemnity, Raymond Chandler’s Murder, My Sweet), as well as excerpts from other works such as Mickey Spillane’s Kiss Me, Deadly.  Special consideration will be given to the relationship between noir and neo-noir, and between Hollywood films and the international context. Required readings on film noir and specific films will help students understand the significance of these works in relation to gender representation, violence, and other social and political topics, as well as to cinematic and literary history and historiography.  ","3","3","No","1","3","A-F - A-F Grade Basis","000238","Spring Odd Year"
"ARTS","1001","Introduction to Contemporary Art and Theory","Twin Cities","This course introduces you to contemporary perspectives on art through the lens of race, power, and justice. How has art allowed marginalized people to protest oppression, express joy and defiance, and serve as a cultural space for healing? In what ways does the symbolic, open-ended language of art allow artists to imagine otherwise, conjure different futures, and connect to ancestral pasts that co-mingle with present lived experiences? Course readings center BIPOC voices and focus on issues of representation, cultural appropriation, and decolonization. We look at the emergence of ‘fine art,’ a cultural category steeped in race, power, and the politics of exclusion; the history of the Black art movement and its commitment to political purpose in art; the challenges that arise from the insistence that the political align with the aesthetic. The course explores Indigenous organizing and resurgence as well as the politics of opacity and refusal. We will study socially engaged art forms, Afro- and indigenous futurisms, creative practices that explode distinctions between “traditional” and “modern,” art and craft, and engage with art as a field of cultural expression deeply involved in imagining and demanding social justice.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"ARTS","1001H","Honors Introduction to Contemporary Art and Theory","Twin Cities","This course introduces you to contemporary perspectives on art through the lens of race, power, and justice. How has art allowed marginalized people to protest oppression, express joy and defiance, and serve as a cultural space for healing? In what ways does the symbolic, open-ended language of art allow artists to imagine otherwise, conjure different futures, and connect to ancestral pasts that co-mingle with present lived experiences? Course readings center BIPOC voices and focus on issues of representation, cultural appropriation, and decolonization. We look at the emergence of ‘fine art,’ a cultural category steeped in race, power, and the politics of exclusion; the history of the Black art movement and its commitment to political purpose in art; the challenges that arise from the insistence that the political align with the aesthetic. The course explores Indigenous organizing and resurgence as well as the politics of opacity and refusal. We will study socially engaged art forms, Afro- and indigenous futurisms, creative practices that explode distinctions between “traditional” and “modern,” art and craft, and engage with art as a field of cultural expression deeply involved in imagining and demanding social justice.

prereq: Honors student","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall & Spring"
"ARTS","1002","Art and Life: Thinking About Ethics Through Art","Twin Cities","Case examples from visual arts. Ethical theories. Philosophical take on relationship between art, life, ethics. ","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"ARTS","1101","Introduction to Drawing","Twin Cities","This is an introductory studio course in drawing with an emphasis on representation from direct observation. Students are exposed to the ideas, methods, and materials of drawing. Fundamental elements such as line, value, texture, shape, and space are explored in works using media such as graphite, charcoal, and ink on a variety of surfaces. Found and other source materials are utilized in collage and mixed-media works. Students will create original work based on observation and imagination in hands-on exercises and projects. This rigorous course will also introduce techniques and methods to realize and evaluate visual ideas. Students will draw from a live model in order to further develop observational drawing skills. Technical demonstrations, lectures, and exhibition visits will provide starting points for further explorations. Individual and group critiques will help students address technical concerns and contextualize their work within the rich history of drawing. We will develop the verbal and analytical skills necessary to critically examine students' work. Studio work outside of class time is expected.","4","4","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"ARTS","1102","Introduction to Painting","Twin Cities","This is an introductory studio course that will focus on the fundamentals of painting (oil and/or acrylic). We will explore a variety of media, techniques, and subject matter. Our assignments will emphasize developing the skills and understanding of basic painting fundamentals, using traditional and experimental approaches to painting, such as: color mixing and relationships, tone, mark-making, texture, abstraction, space, and visual language. There will be demonstrations, practice, field trip(s) and class discussion. We will develop the verbal and analytical skills necessary to critically examine students' work. We will look at historical and contemporary painters. This course provides an introduction the creative process through hands-on investigation, observation of the immediate environment, and the exploring the artist's imagination. Studio work outside of class is expected.","4","4","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"ARTS","1103","Introduction to Printmaking: Relief, Screen and Digital Processes","Twin Cities","Students will be introduced to techniques of relief printing using oil based inks, screenprinting using water based inks, and digital printmaking. Relief projects (linoleum and woodcut) emphasize the exploration of mark making, printing techniques and color layering. Screen print and digital applications will explore layering, color and image making strategies. Students will learn digital strategies for creating images in screen printing, working from both photo and drawn sources. The course includes the historical context and recent innovations for each process in order to develop contemporary applications for these each method. Students will develop meaningful content in conjunction with the acquisition of technical skills. Individual and group critiques will help students to address technical concerns and contextualize their work within the rich history of printmaking. Studio work outside of scheduled class time is expected.","4","4","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"ARTS","1107","Introduction to Digital Drawing","Twin Cities","This course introduces students to digital drawing as a means of expression. Students will experiment with methods of making marks on a surface or virtual surface, and the materiality and process of making those marks. In this introductory drawing course, students will explore the realm of possibilities of digital technology as an essential component in a contemporary drawing practice. Elements such as line, value, texture, shape and space are explored in works using digital technology.

Students will learn the basics of drawing using Wacom Bamboo, Cintiq tablets, and Adobe software applications. This class provides students with hands on experience with technological aids in art making such as a laser cutter, digital router, 3d printers, digital embroidery machine, vinyl cutter, and sonic welder. Students will also gain experience using large format Epson printers with a variety of materials.

This class will use drawing to explore conceptual development and critical thinking. Individual and collaborative projects are aimed to provide students with  technical ability while building concept and content in the work. Individual and group critiques will help students to address technical concerns and contextualize their work within the rich history of drawing.  Studio work outside of scheduled class time is expected.  ","4","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"ARTS","1701","Introduction to Photography","Twin Cities","Want to take photography to the next level beyond the phone in your pocket? Photography is a way to understand and explore the world and your own inner life. This class incorporates both digital and analog (black and white darkroom) technologies. It will emphasize a balance of technical skills, exploration of personal vision, and development of critical thinking and vocabulary relating to photography. Your own image making will be considered in the context of photographic history, visual literacy, and the universe of imagery in which we live. 

Half of the semester will be devoted to B&W film and darkroom, and half to digital cameras and processes. Students will learn the fundamentals of digital and film camera operation and will be introduced to digital imaging software and printing. We will cover refined digital capture, image adjustment/manipulation and inkjet printing methods. Class activities will consist of lectures and demonstrations, individual and group exercises, project assignments, lab time, field trips and student presentations. Students’ work will be constructively discussed in class and small group critique sessions.

35mm film cameras will be provided. The class requires students to have their own digital camera (a limited number of cameras are available for students unable to provide their own). Students who have no prior experience with serious photography, as well as those who are already avid photographers, are both welcome. 

The class serves as a prerequisite for all 3000 level photography classes.","4","4","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"ARTS","1704","Introduction to Moving Images","Twin Cities","Do you want to engage with a medium of the everyday? From watching a film to making a video of a friend or family reunion, moving images are all around. This is an introductory, hands-on studio course in digital filmmaking. Through lectures, screenings, demonstrations, hands-on practice, readings, and discussions, this course will cover practical and theoretical elements of digital filmmaking. Students will be introduced to film language, aesthetics, and technical terminology, as well as camera, lighting, sound and editing.

Throughout the semester we will view and discuss films and clips from a variety of genres, including narrative, documentary, experimental, and combinations thereof. Students create several short film projects. They also develop skills in critical evaluation through critique sessions that investigate the aesthetic, technical, and cultural interpretation of moving images. As filmmakers you are free to make films in any genre in this class. 

Students need to provide their own portable drive and  1 - 2 SD cards for each class, and may choose to purchase their own subscription to Adobe Creative Cloud if they wish to use their own computer.

This course is the prerequisite for intermediate level Department of Art courses in Moving Images including Narrative Digital Filmmaking, Experimental Film and Video, Animation, Super 8 and 16mm Filmmaking.","4","4","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"ARTS","1801","Introduction to Ceramics: Wheel-Throwing and Hand-Building Techniques","Twin Cities","Are you interested in working with a material and practice that dates back 20,000 plus years? The creative journey in this course includes learning about diverse global histories, people, and cultures and the dynamic realm of contemporary ceramics. This introductory ceramic course focuses on the various methods and processes of working with clay as an artistic medium. One half of the semester focuses on hand-building methods and techniques. The other half will focus on learning wheel-throwing methods and techniques. This hands-on experience with clay unifies hand, eye, and mind. You will learn foundational three-dimensional concepts, terminology, and vocabulary related to ceramics and explore the range of forms and processes to create functional and sculptural works with clay. In addition, the curriculum places importance on creating space to examine and discuss diverse historical and contemporary global perspectives related to ceramics.

You will learn to make clay, load electric and gas kilns, fundamentals of glaze chemistry, and ceramic lab health and safety protocols. Your finished pieces will reflect essential skills, techniques, and knowledge of the complete ceramic production process. This course provides relevant, challenging, and rewarding projects developing creative and critical thinking skills to sustain long-term creative growth. You will be supported with meaningful direction from your instructor and constructive critique, discussion, and self-reflection with peers. At the end of this course, your knowledge and technical skills will prepare you for upper-level ceramic courses.","4","4","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"ARTS","1802","Introduction to Sculpture: Understanding the Fundamentals of the Practice of Sculpture","Twin Cities","This course is aimed at students who are eager to creatively take risks, experiment, play, and work in an environment of collaboration and team learning experiences. This intro level course is the foundation for sculpture. Through hands-on demonstrations of basic sculptural processes (for example: carving, modeling, assembling, and casting) you will gain experience in developing art projects from idea to realization all the way to the final surprising artwork. Throughout the semester we will be looking at contemporary and historical works of art as examples of how a broad range of diverse artists have explored the concepts and materials they use in their work and how this applies to the work you create. Critiques will be used as a tool for developing critical thinking and project development. You can expect by the end of this course to discover your individual creative processes and feel comfortable and safe working independently in a sculpture studio. You will be prepared for advanced sculpture and foundry and metal casting courses. 
","4","4","No","1","4","OPT - Student Option","-","Every Fall, Spring & Summer"
"ARTS","3401V","Honors: Critical Theories and Their Construction From a Studio Perspective","Twin Cities","How do artists read and write theory? What roles can ideas play in the creative process? This honors course investigates practices and theories that inform the work of contemporary artists. Through a combination of readings, lectures, asynchronous discussions, writing assignments, and experiments in practice and prose, we will explore some significant questions that lie at the crossroads of ethics and aesthetics. We will also dig into our own practices as artists, writers, and thinkers to understand more fully how ethics and aesthetics intersect in what we do. Readings include texts by visual artists and poets, articles from art journals, as well as essays by art historians and critics of visual culture. This course utilizes writing and critical thinking to deepen each student's connection to contemporary art and to reflect on their own aesthetic experiences. As a writing intensive course, Critical Theories emphasizes writing as a multi-purpose tool for making sense of—and with—art.  

While not required, it is recommended that students take ARTS 1001 prior to 3401V.

prereq: Honors Student and Junior or Instructor Consent","3","3","No","1","3","A-F - A-F Grade Basis","000571","Every Fall"
"ARTS","3401W","Critical Theories and Their Construction From a Studio Perspective","Twin Cities","How do artists read and write theory? What roles can ideas play in the creative process? This course investigates practices and theories that inform the work of contemporary artists. Through a combination of readings, lectures, asynchronous discussions, writing assignments, and experiments in practice and prose, we will explore some significant questions that lie at the crossroads of ethics and aesthetics. We will also dig into our own practices as artists, writers, and thinkers to understand more fully how ethics and aesthetics intersect in what we do. Readings include texts by visual artists and poets, articles from art journals, as well as essays by art historians and critics of visual culture. This course utilizes writing and critical thinking to deepen each student's connection to contemporary art and to reflect on their own aesthetic experiences. As a writing intensive course, ARTS3401W: Critical Theories emphasizes writing as a multi-purpose tool for making sense of—and with—art. 

While not required, it is recommended that students take ARTS 1001 prior to 3401W.

Prerequisite: Junior or Instructor Consent.","3","3","No","1","3","OPT - Student Option","000238","Every Fall & Spring"
"CHIC","3212","Chicana Feminism: La Chicana in Contemporary Society","Twin Cities","Scholarly/creative work of Chicanas or politically defined women of Mexican American community. Interdisciplinary. Historical context, cultural process, and autoethnography.
","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"CHIC","3213","From Selena to Bad Bunny: Power and Resistance in Music","Twin Cities","This course explores Chicana/o/x and Latina/o/x music and offers a comprehensive overview of various genres, artists, and traditions. Music, as a mode that both creates and reflects culture, provides key insight into political and social systems. Whether we are studying early border ballads by Chelo Silva who challenged gender norms or learning about Bad Bunny’s commitment to revitalizing Puerto Rico’s electrical grid after Hurricane Maria, we will focus on how the musical production impacts broader society. Readings from scholars in Chicana/o/x and Latina/o/x Studies will ground our analysis of music through an intersectional lens. We will unpack the race, class, and gender dynamics that are evident in a particular musical production. Moreover, we will analyze the artist’s positionality (identities in a particular context) to discuss issues of power and resistance. 

The course units are organized in a flexible chronology and by genre. The material ranges from traditional musical styles such as the corrido and bolero to contemporary genres like punk and hip hop. To fully immerse ourselves in Chicana/o/x and Latina/o/x music there are both reading assignments and listening assignments for each class session. When possible, there are also visuals (music videos) that will provide an additional layer for us to analyze. Throughout the semester you will write about individual songs, albums, music videos, and artists by applying course concepts and theories to the work. The final project will culminate in a podcast where you record alone or in a group an episode on a particular musician, album, genre, or musical moment. ","3","3","No","1","3","AFV - A-F or Audit","-","Every Fall & Spring"
"CHIC","3216W","The Power of Chicana/o/x Art: 1960s to the present","Twin Cities","What is Chicana/o/x art? Does Ruben Salazar’s bluntly stated notion of a “Chicano” suggest an answer? “A Chicano [Chicana or Chicanx] is a Mexican-American with a non-Anglo image of himself [herself or themselves]” (Los Angeles Times, 1970). Chicano, Chicana, and Chicanx identities crystalized during the Chicano Movement (1965-1980), which witnessed the rise of collective mobilizations to improve the labor conditions, education, housing, health, and civil rights for Mexican Americans. From its inception, the Chicano Movement attracted artists who created a new aesthetic and framework for producing art, but they did not merely illustrate the social and civil rights movement by creating posters and flyers. Artists theorized, negotiated, proposed, and initiated new ethics, aesthetics, and ways of thinking that supported self-determination, hope, social critique, solidarity, and justice. Increasingly since the 1980s, Chicanas and Chicanx artists renegotiated this social justice contract. Chicana/o/x art continues to inform Mexican American cultural production and the nation’s cultural heritage. Social intervention, empowerment, and institutional critique remain some of the most important innovations of American artists, Chicana/o/x artists among them.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Fall"
"CHIC","3221","Chicana/o Cultural Studies: Barrio Culture and the Aesthetics of Everyday Life","Twin Cities","Cultural studies approach to investigating aesthetic dimensions of experience that inform and are informed by dynamic relationship between culture, class, ethnicity, and power.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"CHIC","3223","Chicana/o and Latina/o Representation in Film","Twin Cities","Introduction to Chicana/o and Latina/o visual representation. Depiction of Latina/o experience, history, and culture in film. Analyzing independent/commercial films as texts that illuminate deeply held beliefs around race, class, ethnicity, gender, and national origin.","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"CHIC","4232","Chicana/o - Latina/o Gender and Sexuality Studies","Twin Cities","Critical thinking of Chicanas/os and Latinas/os around construction of gender. Politics of sexual identity. How the self is gendered in relationship to sexual, racial, class, and national identities under different social structural conditions. Way in which the ""borders"" that define/confine sexual norms shift over time.","3","3","No","1","3","OPT - Student Option","-","Fall Odd, Spring Even Year"
"CHIC","4401","Chicana/Latina Cultural Studies","Twin Cities","Readings in Chicana/Latina cultural studies. TV, film, art, music, dance, theatre, literature. Identity/sexuality. Production of culture/theory. ","3","3","No","1","3","OPT - Student Option","-","Fall Even Year"
"CHIC","5216W","The Power of Chicana/o/x Art: 1960s to the present","Twin Cities","What is Chicana/o/x art? Does Ruben Salazar’s bluntly stated notion of a “Chicano” suggest an answer? “A Chicano [Chicana or Chicanx] is a Mexican-American with a non-Anglo image of himself [herself or themselves]” (Los Angeles Times, 1970). Chicano, Chicana, and Chicanx identities crystalized during the Chicano Movement (1965-1980), which witnessed the rise of collective mobilizations to improve the labor conditions, education, housing, health, and civil rights for Mexican Americans. From its inception, the Chicano Movement attracted artists who created a new aesthetic and framework for producing art, but they did not merely illustrate the social and civil rights movement by creating posters and flyers. Artists theorized, negotiated, proposed, and initiated new ethics, aesthetics, and ways of thinking that supported self-determination, hope, social critique, solidarity, and justice. Increasingly since the 1980s, Chicanas and Chicanx artists renegotiated this social justice contract. Chicana/o/x art continues to inform Mexican American cultural production and the nation’s cultural heritage. Social intervention, empowerment, and institutional critique remain some of the most important innovations of American artists, Chicana/o/x artists among them.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Fall"
"CI","1032","Creating Identities: Learning In and Through the Arts","Twin Cities","“Creating Identities: Learning In and Through the Arts” gives you opportunities to create art in different mediums including storytelling, photomontage, movement, as well as a creative medium of your choice in order to reflect your understanding of a social justice issue. In CI 1032 you join a learning community for discussing, analyzing, and making meaning of this artistic production. No prior experience is needed; come with an open mind and imagination as well as a willingness to experiment. An important emphasis in the class will be on finding your own ways to transform ordinary materials. We will introduce you to specific artistic techniques and in turn you will learn to take creative risks, think metaphorically, explore the unknown, improvise, brainstorm, and invent your own methods of working. Each of you bring to the class different kinds of knowledge and abilities. To be successful in this course you need to be willing to work hard, to explore territory that may not be familiar to you, to be reflective about what you are doing, and to learn from your diverse classmates and in turn help them achieve the same goals.
 
The instructors of “Creating Identities: Learning In and Through the Arts” shape the course with the assumption that identity is at the heart of educational experiences and that the habits of mind associated with the artistic production are primary vehicles for multimodal learning. We will experience how arts-based learning engenders higher order thinking, the creative process, reflection and perseverance. This course gives you the opportunity to both produce as well as analyze art in order to experience how creative expressions reveal aspects of our personal and social identities that have an impact on how we learn. Through mediums including photography, film, performance, music, painting and sculpture, we will explore how artists are influenced by cultural elements such as the built and natural environments, gender, religion, nationality, and socioeconomic status, and how artists, in turn, shape our perceptions of culture and identity. Through writing and discussion, we will consider how the arts can both reflect and impact our perceptions of identity and our reflections of ourselves as learners.
 
As you move further into your academic studies and your career, you will intersect with people from differing cultures and places. The work in this class will help you become more comfortable with and welcome the benefits that come with intercultural learning. Interactions with classmates and cultural production of indigenous, immigrant, international and Western artists, allows you to have a greater understanding of, appreciation for and acceptance of the ways of knowing a variety of cultures can provide, and the confidence that you can reciprocate in kind.","4","4","No","1","4","OPT - Student Option","-","Every Fall & Spring"
"CNRC","1042","Greek and Roman Mythology","Twin Cities","Adapted and embraced across different societies through the ages, myths from ancient Greece and Rome have transcended time, shaping and reshaping themselves to express identities in select ancient and modern settings. In this course, we'll go beyond mere narratives, blending lectures with archaeological and art-historical evidence and cutting-edge scholarship—embarking on a new kind of odyssey, connecting the dots between mythology, literature, and the essence of human expression. ","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"CNRC","1042H","Honors Course: Greek and Roman Mythology","Twin Cities","Adapted and embraced across different societies through the ages, myths from ancient Greece and Rome have transcended time, shaping and reshaping themselves to express identities in select ancient and modern settings. In this course, we'll go beyond mere narratives, blending lectures with archaeological and art-historical evidence and cutting-edge scholarship—embarking on a new kind of odyssey, connecting the dots between mythology, literature, and the essence of human expression. ","3","3","No","1","3","A-F - A-F Grade Basis","000571","Every Fall & Spring"
"CNRC","1203","The Bible: Context & Interpretation, World of the New Testament","Twin Cities","Religious or not, Christian or not, hundreds of millions of people around the world utilize the New Testament for everything from personal belief (“Jesus is my personal Lord and Savior”) to mass entertainment (documentaries, art house films, and blockbusters); from religious gatherings (most forms of Christianity) to “secular” spiritual teachings (“Turn the other cheek”); from fine art (Salvador Dali’s “Christ of Saint John of the Cross”) to matters of law (Good Samaritan laws); and from politics (Christian nationalism) to literature (the quotes Harry Potter finds on the gravestones in Godric’s Hollow). The New Testament deeply influences modern cultural contexts all around the world, but especially in the Western world. This course will explore the New Testament from a different context, that of its first century birthplace. We will build students’ understanding of the writings of the New Testament in the Roman Empire of the first century by gaining basic cultural knowledge of first century Greece, Rome, and Israel/Palestine and then reading the Gospels, the letters of Paul, and the Book of Revelation from the perspective of these intersecting worlds. The New Testament is grounded in this context, and deeper exploration of New Testament writings from a first-century perspective will help students enrich their understanding of modern references like the ones mentioned above.","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring"
"CNRC","1205","The Bible and Film: The Holy Book Meets the Silver Screen","Twin Cities","The Bible has been a star of Hollywood and the silver screen since the birth of cinema. This
course tells that story. The Bible has deep roots in American society—in communities of faith, in
politics, in art and literature, and in popular culture. It is no surprise, then, that filmmakers have
frequently drawn on the Bible as source text and as inspiration. This course explores the ways in
which the Bible has been interpreted and reimagined in film over the past century. We will
examine the relationships between the biblical texts and the films they inspired, considering
questions such as: How do the filmmakers rework their sources to make them relevant to
contemporary audiences? How beholden are the filmmakers to the interpretations of
communities that view biblical texts as authoritative, and where are they free to depart from their
sources? Is it possible to “translate” biblical narratives into film without losing something in the
translation?","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring"
"CNRC","3042","Myths, Legends, and Literature of the Ancient Near East","Twin Cities","Literature begins in Sumer and Egypt, the lands where writing was first invented and where it was first used to record poems and stories. The cuneiform script was initially developed to write Sumerian, then adapted to write Akkadian, the principal Semitic language of ancient Mesopotamia, and later to write other languages, including Hurrian and Hittite. In this course we shall read legends, myths, dialogues, satires, and other literary works from the “cuneiform world” in translation. We shall analyze these ancient works of literature on their own terms, within their cultural and historical contexts, and in light of other literary traditions.","3","3","No","1","3","OPT - Student Option","-","Spring Even Year"
"CNRC","3072","The Birth of Christianity","Twin Cities","Early Jesus movement in cultural/historical setting. Origins in Judaism. Traditions about Jesus. Apostle Paul, controversies/interpreters. Authority, religious practice, structure. Emergence of canon. Contemporary methods of New Testament study. Biblical writings as history/narrative. CNES 3072/CNES 5072/RELS 3072/RELS 5072 meet together.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall & Spring"
"CNRC","3121","Gender and Body in Early Christianity","Twin Cities","Ancient Christians, like any other social group in the ancient world, represented themselves through images, stories, and discourses using the cultural tools available to them in their own contexts. In this course, we will explore two key texts of early Christianity (1 Corinthians and the Gospel of Mark) with special attention to how representations of the body and gender served to communicate the nature of what it meant to be Christian for these authors.  The study of ancient material offers a space to acquire the skills of critical analysis of body and gender dynamics so that we can better understand the roles that the body and gender play in shaping our self-identity, social interaction, and societal structures.
","3","3","No","1","3","OPT - Student Option","-","Fall Odd Year"
"CNRC","3182","Egypt and Western Asia: Art and Archaeology of Ancient Egypt and Western Asia","Twin Cities","This course will provide students with foundational knowledge in the art, architecture, and archaeology of Egypt, East Africa, Asia Minor, Mesopotamia, Iran and Central Asia from the Neolithic through Late Antiquity (ca. 7,000 B.C.E. - 650 C.E.). Students will gain an understanding of the relationship between the visual material and the social, intellectual, political, and religious contexts in which it developed and functioned. In this regard, students will also gain an understanding of the evolution of, and exchanges and differences among, the visual cultures of these time periods and regions. It will also expose them to the preconditions for contemporary geopolitics in the region.","3","3","No","1","3","OPT - Student Option","-","Every Fall & Spring"
"CNRC","3205","Women, Gender, and the Hebrew Bible","Twin Cities","How men, woman, gender, sexuality is portrayed in Hebrew Bible. Social/religious roles/status of women in ancient Israel. Reading biblical texts from academic point of view. ","3","3","No","1","3","OPT - Student Option","-","Spring Odd Year"
"CNRC","3207W","Race and Ethnicity in Antiquity","Twin Cities","Modern ideas and beliefs about race and ethnicity have shaped and sustained systems of inequality and oppression, but how did we get here? 
This course spotlights the rich diversity and multiculturalism of the ancient peoples of the Mediterranean (in particular: the Greeks, Romans, Egyptians, and Persians). We'll examine how the racial and ethnic biases that they held have influenced our modern perspectives. We'll survey ancient evidence alongside modern scholarship to understand how interpretations and appropriations, primarily of ancient Greek and Roman ideas, have shaped modern racism, colonialism, and white supremacy from the 18th century CE to today. No background in the ancient world is required—just a curiosity to understand the past’s echoes in our present.","3","3","No","1","3","OPT - Student Option","-","Periodic Fall"
"CNRC","3213","The Bible: Context & Interpretation, World of the New Testament","Twin Cities","Religious or not, Christian or not, hundreds of millions of people around the world utilize the New Testament for everything from personal belief (“Jesus is my personal Lord and Savior”) to mass entertainment (documentaries, art house films, and blockbusters); from religious gatherings (most forms of Christianity) to “secular” spiritual teachings (“Turn the other cheek”); from fine art (Salvador Dali’s “Christ of Saint John of the Cross”) to matters of law (Good Samaritan laws); and from politics (Christian nationalism) to literature (the quotes Harry Potter finds on the gravestones in Godric’s Hollow). The New Testament deeply influences modern cultural contexts all around the world, but especially in the Western world. This course will explore the New Testament from a different context, that of its first century birthplace. We will build students’ understanding of the writings of the New Testament in the Roman Empire of the first century by gaining basic cultural knowledge of first century Greece, Rome, and Israel/Palestine and then reading the Gospels, the letters of Paul, and the Book of Revelation from the perspective of these intersecting worlds. The New Testament is grounded in this context, and deeper exploration of New Testament writings from a first-century perspective will help students enrich their understanding of modern references like the ones mentioned above.","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring"
"CNRC","3535","Death and the Afterlife in the Ancient World","Twin Cities","Beliefs, attitudes, and behaviors related to death and the afterlife found in the cultures of the ancient Mediterranean and Near East. Literature, funerary art/epitaphs. Archaeological evidence for burial practices and care of dead.","3","3","No","1","3","OPT - Student Option","-","Fall Odd Year"
"CNRC","3545","Divine Dwellings: Sacred Spaces in Antiquity","Twin Cities","Have you ever considered the sacred spaces that surround us every day?  From public religious sites to cozy reading nooks, sacrality is everywhere. This course invites you to explore the art, materials, and architectural styles of places of worship across the ancient Near Eastern world: from Mesopotamia to Rome, synagogues to churches, pyramids to megalithic stone temples. By using modern spatial theory and hands-on labs, we'll be able to ""repopulate"" and ""reanimate"" these sacred spaces. What did they look like? What happened inside? How did gender, age, ethnicity, and religious status shape interactions with these places? Most importantly, what made them sacred? 
Join us on an archaeological adventure to uncover the profound connection between people and their ""divine dwellings""—inside and out!

**Important note: This course relies on the academic and secular study of religion; we will not discuss matters of personal faith.","3","3","No","1","3","AFV - A-F or Audit","-","Spring Odd Year"
"CNRC","3601W","Sexuality and Gender in Ancient Greece and Rome","Twin Cities","Evidence for Ancient Greek and Roman ideas about sexuality and gender roles. The methodologies by which it is analyzed. Norms of writing about ancient culture, gender, and sexuality. ","3","3","No","1","3","OPT - Student Option","-","Fall Even Year"
"CNRC","3609","Systems of Justice & Incarceration in Ancient Greece & Rome","Twin Cities","Nelson Mandela wrote, ""No one truly knows a nation until one has been inside its jails."" In this course, we'll analyze the historical, political, social, gender, economic, and religious factors of ancient Mediterranean societies that influenced the creation of laws and the punishment of those who broke them. We’ll read ancient texts like Plato's ""Republic"" and Cicero's ""Laws"" and put their ideas in dialogue with modern thinkers concerned with the American justice system, such as Angela Davis and Immanuel Kant. Studying ancient societies' justice systems will help us understand and address contemporary challenges like mass incarceration, the privatization of corrections, and institutionalized inequalities, revealing how societies have grappled with these issues over time. Students will come away from this course empowered to discuss these topics from a comparative, cross-cultural perspective.","3","3","No","1","3","AFV - A-F or Audit","-","Spring Odd Year"
