"Course subject code","Course number","Course name","Campus","Course description","Minimum credits","Maximum credits","Is this course repeatable?","What is the maximum number of completions allowed?","What is the maximum number of credits that can be earned from this course?","Grading basis","Requirements","Typically offered term(s)"
"JOUR","3553","Mobile Communication","Twin Cities","In the past 20 years, mobile communication has emerged as a rapidly-growing, popular, and economically and socially significant mode of communication around the world. First as voice-only devices intended for business use, mobile devices have proliferated and gained new functionalities. Smartphones are now the most common means of internet access in many countries, and mobile devices have brought together the capabilities of watches, computers, GPS trackers, and many other specialized tools. Today, two-thirds of the world’s population has reliable mobile phone access, and there are more mobile devices in existence than there are people on earth.

In light of these rapid developments, this course introduces students to scholarly analysis of mass mobile phone communication in the United States and globally. Beginning with a set of foundational discussions about mobile communication, the course moves through a series of thematic units examining mobile crowdsourcing, social movements, social life, development, media, and the future of mobile communication. Throughout, the course explores how mobile devices have been put to use and what new possibilities and risks lie ahead. ","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"JOUR","3614","History of Media Communication","Twin Cities","In the history of humankind, there have been five major changes in how we communicate and we're in the middle of the latest revolution. This class helps you make sense of these uncharted waters by exploring how humanity adopted, and adapted to, past disruptions. From the alphabet to the internet and social media, learn how technological innovations in the media have changed not only how people share information and values but also what people have communicated throughout history. We will learn about these five phases in mediated communication over 5,000 years, and how they relate to major changes in politics, society and culture. And then we'll use history's lessons to peek into the future: When presidents tweet and everyone's foodie photos are on Instagram, how does the world communicate?","3","3","No","1","3","OPT - Student Option","-","Every Spring"
"JOUR","3751","Digital Media and Culture","Twin Cities","How have digital media innovations like social media, mobile phones, artificial intelligence, drones and games shaped and been shaped by a culture and society globally? Learn to critically examine the function of digital media in your life. Take away a socio-historical understanding of digital media innovation, and the social, political, and economical impact of new media in creativity, industry, and culture from a cross-disciplinary perspective. Topics range from the concept of branding in an online context, to the varied uses of digital media in the context of journalism, social mobilization, law and privacy, business, globalization, content creation, and beyond. You will read, discuss, and debate cutting edge material from documentaries, podcasts, popular press, and academic literature. This course balances local contexts with global perspectives, and provides details into the practicalities of working and living in a new media environment.","3","3","No","1","3","OPT - Student Option","-","Every Fall, Spring & Summer"
"ME","4583","Design for Life: Water in Tanzania","Twin Cities"," Teams will evaluate community needs and infrastructure to design potable water-handling systems in rural Tanzania, typically off the power grid. Fluid mechanics: complex distribution networks, system losses, pump selection, borehole development; field measurements. Designs must address Tanzanian design guidelines.
","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"MILI","3589","Medical Technology and Society","Twin Cities","Course Description
Innovations in medical technologies are one of the leading areas of economic growth in the world. Whether new technologies take the form of pharmaceutical, medical device, biotechnology, information technology of some combination of these innovations, the opportunities for both private enterprise and social welfare are substantial. However, these innovations are not without cost, and require reimbursement from either a privately or publicly financed health care delivery system. Thus, the demand for the evaluation of new medical technologies continues to grow as new treatments are developed and health care costs continue to rise. This course aims to provide knowledge of the skills, data, and methodology required to critically evaluate new medical technologies from a social perspective as well as from a business perspective in order to meet financial investment and regulatory compliance objectives. The course will provide an introduction to the analytic tool kit needed to critically evaluate new medical technologies including:
1.	Understanding regulatory pathways such as the FDA approval
2.	Understanding the U.S. payment policy & reimbursement for medical technology
3.	Assessing unmet needs and the relevant market for the technology
4.	Evaluating the social and economic value to convince payers to cover and reimburse the technology
5.	Recognizing provider, healthcare organization and market-level factors that influence adoption of new medical technologies. 

Throughout the course, students will work on team-based hands-on exercises that will provide them gain further understanding of the impact of medical technology from the perspectives of an innovator, a regulator, a payer, a public entity, and consumers of the medical technology including physicians, hospitals, health systems and patients.","3","3","No","1","3","AFV - A-F or Audit","-","Every Spring"
"MUS","1916","All About Music: Its Meaning, Reality, Communication, and Embodiment","Twin Cities","The great philosopher of life Friedrich Nietzsche rightly claims that without music, life would be a mistake. This does not mean that life is automatically perfect with music. This seminar deals with exactly this problem: What is music doing to us? Why do we listen to it? And how? What is its meaning in our lives, why does it matter, which realities does it touch, how can it be communicated? In what way is it distributed between intellect and emotions? And why do we go to concerts, since electronic media and the internet provide such easy access? The answers will be approached via intensive listening to all kinds of music from different cultures and epochs as well as through critical, very open discussions with the students. The instructor is highly sensitive to non-authoritarian music cultures, so he may provide a thoroughly dynamic and flexible access to music.","3","3","No","1","3","A-F - A-F Grade Basis","001475","Periodic Fall & Spring"
"NSCI","1001","Fundamental Neuroscience: Understanding Ourselves","Twin Cities","Assessing objectively the neuroscience information presented to public at-large across various media outlets. Explaining the potential importance of these discoveries.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Fall & Spring"
"NURS","3115","Health Informatics and Information Technology","Twin Cities","Examine health informatics and information technology from consumer, clinical, and public health perspectives. Develop skills in using information technology to communicate, manage knowledge, mitigate error, and support decision-making.","3","3","No","1","3","A-F - A-F Grade Basis","000517","Every Fall & Spring"
"OLPD","2811","Societies of the Future: Changing Work Contexts","Twin Cities","Ongoing evolution of social contexts and work through the interdisciplinary lens of future studies.","3","3","No","1","3","AFV - A-F or Audit","004206","Every Fall & Spring"
"OLPD","2811H","Societies of the Future: Changing Work Contexts, Honors","Twin Cities","Ongoing evolution of social contexts and work through the interdisciplinary lens of future studies.

prereq: Honors student","3","3","No","1","3","A-F - A-F Grade Basis","000571","Every Fall & Spring"
"PSY","5022","The Human Experience of Sensory Loss: Seeking Equitable and Effective Solutions","Twin Cities","This course focuses on the visual, auditory, and other sensory pathways that convey information about the world to mind and brain. Millions of people worldwide experience deficits in sensory function that affect their quality of life. We will focus on the characteristics of healthy sensory functioning as well as how sensory disorders can affect personal identity, impede information processing, and alter brain structure and function. The course will address the demographics and risk factors for sensory disabilities, the implications of these disabilities for activities of daily living, the history of society's response to sensory disability, as well as societal, ethical, and personal attitudes toward sensory disabilities. The course will also explore translational and applied approaches for addressing sensory disabilities, incorporating the principles of community-engaged participatory research and open science. Each class session will be co-taught by a pair of instructors, representing multiple scientific and social perspectives. A major goal of the course is to view sensory function and impairment from multiple perspectives cognitive science, neuroscience, medicine, engineering, society, consumers, ethics, and social justice. The course will combine lectures, discussions, and student-led presentations of research papers. The course will include hands-on demonstrations of assistive technology and panel discussions with people with visual and hearing disabilities. During the semester, each student (or pairs of students) will develop a mini research proposal to address a real-world issue related to sensory impairment. The proposal must be translational in nature, and must include consultation with consumers of the proposed project. The final class session will be devoted to poster presentations of the mini proposals. The proposal report must include consideration of potentially opposing viewpoints about the proposed research. This course addresses two of our University's grand challenges: Advancing Health Through Tailored Solutions, and Just and Equitable Communities.","3","3","No","1","3","A-F - A-F Grade Basis","013216","Spring Odd Year"
"RM","2234","Retailing in a Digital Age","Twin Cities","Students will explore and evaluate the impact of emergence of retail technology on the retail industry and consumers as well as on the society at large. Changes in the retail business and consumer behaviors will be examined in relation to emerging technologies. Both benefits and concerns related to digital retailing will be discussed.","3","3","No","1","3","A-F - A-F Grade Basis","-","Every Spring"
"SLHS","5022","The Human Experience of Sensory Loss: Seeking Equitable and Effective Solutions","Twin Cities","This course focuses on the visual, auditory, and other sensory pathways that convey information about the world to mind and brain. Millions of people worldwide experience deficits in sensory function that affect their quality of life. We will focus on the characteristics of healthy sensory functioning as well as how sensory disorders can affect personal identity, impede information processing, and alter brain structure and function. The course will address the demographics and risk factors for sensory disabilities, the implications of these disabilities for activities of daily living, the history of society's response to sensory disability, as well as societal, ethical, and personal attitudes toward sensory disabilities. The course will also explore translational and applied approaches for addressing sensory disabilities, incorporating the principles of community-engaged participatory research and open science. Each class session will be co-taught by a pair of instructors, representing multiple scientific and social perspectives. A major goal of the course is to view sensory function and impairment from multiple perspectives cognitive science, neuroscience, medicine, engineering, society, consumers, ethics, and social justice. The course will combine lectures, discussions, and student-led presentations of research papers. The course will include hands-on demonstrations of assistive technology and panel discussions with people with visual and hearing disabilities. During the semester, each student (or pairs of students) will develop a mini-research proposal to address a real-world issue related to sensory impairment. The proposal must be translational in nature and must include consultation with consumers of the proposed project. The final class session will be devoted to poster presentations of the mini proposals. The proposal report must include consideration of potentially opposing viewpoints about the proposed research. This course addresses two of our University's grand challenges: Advancing Health Through Tailored Solutions and Just and Equitable Communities.","3","3","No","1","3","A-F - A-F Grade Basis","013216","Spring Odd Year"
"SOC","3412","Social Networking: Theories and Methods","Twin Cities","Network analysis spans a diverse range of phenomena from ego-centric ties, to small work-team sociograms, to organizational relations, to trade and military alliances among nation states. This course introduces undergraduate students to theories and methods for studying social networks, the ties connecting people, groups, and organizations. Topics include friendship, communication, small group, health, sexual and romantic, corporate, social movement, public policy, innovation diffusion, criminal and terrorist, and Internet networks.'

prereq: [SOC 1001] recommended, Sociology majors/minors must register A-F","3","3","No","1","3","A-F - A-F Grade Basis","-","Periodic Spring"
"SOC","3412H","Honors: Social Networking: Theories and Methods","Twin Cities","Network analysis spans a diverse range of phenomena from ego-centric ties, to small work-team sociograms, to organizational relations, to trade and military alliances among nation states. This course introduces undergraduate students to theories and methods for studying social networks, the ties connecting people, groups, and organizations. Topics include friendship, communication, small group, health, sexual and romantic, corporate, social movement, public policy, innovation diffusion, criminal and terrorist, and Internet networks. Honors students are expected to demonstrate greater depth of discussion, depth and to a degree length of writing assignments, presentations, and leadership of the students.

Additional special assignments will be discussed with honors participants who seek to earn honors credit toward the end of our first class session. Students will also be expected to meet as a group and individually with the professor four times during the course semester. 
Examples of additional requirements may include:
·   Sign up and prepare 3-4 discussion questions in advance of at least one class session.
·   Work with professor and TA on other small leadership tasks (class discussion, paper 
    exchange, tour).
·   Write two brief (1-page) reflection papers on current news, or a two-page critique of a 
    class reading
·   Attend a presentation, workshop, or seminar on a related topic for this class and write a 2 
    page maximum reflective paper.
·   Interview a current Sociology graduate student and present briefly in class or write a 
    reflective piece, not more than 2 pages in length, to be submitted to the Professor. 

prereq: [SOC 1001] recommended, Sociology majors/minors must register A-F, honors","3","3","No","1","3","A-F - A-F Grade Basis","000571","Periodic Spring"
"VBS","1001","Introduction to Biotechnology","Twin Cities","Basic understanding of cell biology/biotechnology. Laboratory exercises using modern molecular biotechnology techniques. Lectures. History of biotechnology. Cell biology/biotechnology. Develop research plan.","4","4","No","1","4","AFV - A-F or Audit","-","Every Spring"
