TERM,INSTITUTION,CAMPUS,SUBJECT,CATALOG_NBR,CLASS_SECTION,DESCR,CRSE_GRADE_OFF,GRADE_HDCNT,NAME,INTERNET_ID,FULL_NAME
1255,UMNTC,UMNTC,CI,5102,003,"Culture, Schools, Community I",W,1,Syra Yang,yang3282,CI 5102
1255,UMNTC,UMNTC,CI,5213,200,El Ed Content and Pedagogy III,A,10,Laura Mogelson,mogelson,CI 5213
1255,UMNTC,UMNTC,CI,5213,200,El Ed Content and Pedagogy III,A-,1,Laura Mogelson,mogelson,CI 5213
1255,UMNTC,UMNTC,CI,5213,200,El Ed Content and Pedagogy III,B+,1,Laura Mogelson,mogelson,CI 5213
1255,UMNTC,UMNTC,CI,5213,200,El Ed Content and Pedagogy III,B-,1,Laura Mogelson,mogelson,CI 5213
1255,UMNTC,UMNTC,CI,5307,003,Technology for Teaching & Lrng,A,12,Diana Laufenberg,dlaufenb,CI 5307
1255,UMNTC,UMNTC,CI,5307,003,Technology for Teaching & Lrng,A-,1,Diana Laufenberg,dlaufenb,CI 5307
1255,UMNTC,UMNTC,CI,5307,003,Technology for Teaching & Lrng,B+,2,Diana Laufenberg,dlaufenb,CI 5307
1255,UMNTC,UMNTC,CI,5307,101,Technology for Teaching & Lrng,A,18,Kristine Cook,cook0654,CI 5307
1255,UMNTC,UMNTC,CI,5307,101,Technology for Teaching & Lrng,A-,1,Kristine Cook,cook0654,CI 5307
1255,UMNTC,UMNTC,CI,5307,101,Technology for Teaching & Lrng,B+,2,Kristine Cook,cook0654,CI 5307
1255,UMNTC,UMNTC,CI,5307,101,Technology for Teaching & Lrng,B-,1,Kristine Cook,cook0654,CI 5307
1255,UMNTC,UMNTC,CI,5307,101,Technology for Teaching & Lrng,F,1,Kristine Cook,cook0654,CI 5307
1255,UMNTC,UMNTC,CI,5307,102,Technology for Teaching & Lrng,A,9,Kristine Cook,cook0654,CI 5307
1255,UMNTC,UMNTC,CI,5307,102,Technology for Teaching & Lrng,A-,2,Kristine Cook,cook0654,CI 5307
1255,UMNTC,UMNTC,CI,5307,102,Technology for Teaching & Lrng,F,1,Kristine Cook,cook0654,CI 5307
1255,UMNTC,UMNTC,CI,5307,102,Technology for Teaching & Lrng,W,1,Kristine Cook,cook0654,CI 5307
1255,UMNTC,UMNTC,CI,5452,001,Read Content Area ILP Cand,A,25,Abby Boehm-Turner,abt,CI 5452
1255,UMNTC,UMNTC,CI,5452,001,Read Content Area ILP Cand,A-,1,Abby Boehm-Turner,abt,CI 5452
1255,UMNTC,UMNTC,CI,5452,001,Read Content Area ILP Cand,B,1,Abby Boehm-Turner,abt,CI 5452
1255,UMNTC,UMNTC,CI,5452,001,Read Content Area ILP Cand,W,1,Abby Boehm-Turner,abt,CI 5452
1255,UMNTC,UMNTC,CI,5533,001,Current Dev in Sci Teaching,A,8,Gillian Roehrig,roehr013,CI 5533
1255,UMNTC,UMNTC,CI,5533,001,Current Dev in Sci Teaching,B,2,Gillian Roehrig,roehr013,CI 5533
1255,UMNTC,UMNTC,CI,5533,001,Current Dev in Sci Teaching,B+,2,Gillian Roehrig,roehr013,CI 5533
1255,UMNTC,UMNTC,CI,5533,001,Current Dev in Sci Teaching,B-,1,Gillian Roehrig,roehr013,CI 5533
1255,UMNTC,UMNTC,CI,5533,001,Current Dev in Sci Teaching,F,1,Gillian Roehrig,roehr013,CI 5533
1255,UMNTC,UMNTC,CI,5535,001,Foundations of Sci Ed,A,9,Gillian Roehrig,roehr013,CI 5535
1255,UMNTC,UMNTC,CI,5535,001,Foundations of Sci Ed,B,2,Gillian Roehrig,roehr013,CI 5535
1255,UMNTC,UMNTC,CI,5535,001,Foundations of Sci Ed,C-,1,Gillian Roehrig,roehr013,CI 5535
1255,UMNTC,UMNTC,CI,5535,001,Foundations of Sci Ed,F,2,Gillian Roehrig,roehr013,CI 5535
1255,UMNTC,UMNTC,CI,5536,001,Sci Ed Equity/Policy/Assessmnt,A,14,Elizabeth Whalen,eawhalen,CI 5536
1255,UMNTC,UMNTC,CI,5536,001,Sci Ed Equity/Policy/Assessmnt,F,1,Elizabeth Whalen,eawhalen,CI 5536
1255,UMNTC,UMNTC,CI,5611,200,Linguistic for Teachers,A,14,Karla Stone,ston0032,CI 5611
1255,UMNTC,UMNTC,CI,5611,200,Linguistic for Teachers,A-,1,Karla Stone,ston0032,CI 5611
1255,UMNTC,UMNTC,CI,5611,200,Linguistic for Teachers,B+,1,Karla Stone,ston0032,CI 5611
1255,UMNTC,UMNTC,CI,5611,201,Linguistic for Teachers,A,16,Karla Stone,ston0032,CI 5611
1255,UMNTC,UMNTC,CI,5611,201,Linguistic for Teachers,A-,1,Karla Stone,ston0032,CI 5611
1255,UMNTC,UMNTC,CI,5615,200,Academic English for ML,A,15,Karla Stone,ston0032,CI 5615
1255,UMNTC,UMNTC,CI,5615,200,Academic English for ML,A-,1,Karla Stone,ston0032,CI 5615
1255,UMNTC,UMNTC,CI,5615,200,Academic English for ML,B+,1,Karla Stone,ston0032,CI 5615
1255,UMNTC,UMNTC,CI,5741,001,Intro: Soc Studies Education,A,24,Jalen Giles,,CI 5741
1255,UMNTC,UMNTC,CI,5741,001,Intro: Soc Studies Education,A-,1,Jalen Giles,,CI 5741
1255,UMNTC,UMNTC,CI,5741,001,Intro: Soc Studies Education,W,1,Jalen Giles,,CI 5741
1255,UMNTC,UMNTC,CI,5743,001,Social Sciences/Social Studies,A,25,Daniel Bergerson,,CI 5743
1255,UMNTC,UMNTC,CI,5743,001,Social Sciences/Social Studies,W,2,Daniel Bergerson,,CI 5743
1255,UMNTC,UMNTC,CI,5980,300,Clinical Experiences for K-12,A,15,Stephanie Owen,owenx079,CI 5980
1255,UMNTC,UMNTC,CI,5980,300,Clinical Experiences for K-12,B+,1,Stephanie Owen,owenx079,CI 5980
1255,UMNTC,UMNTC,CI,5980,300,Clinical Experiences for K-12,C+,1,Stephanie Owen,owenx079,CI 5980
1255,UMNTC,UMNTC,CI,5983,300,Equity-Based Pedagogy/Advocacy,A,15,Stephanie Owen,owenx079,CI 5983
1255,UMNTC,UMNTC,CI,5983,300,Equity-Based Pedagogy/Advocacy,B,1,Stephanie Owen,owenx079,CI 5983
1255,UMNTC,UMNTC,CI,5983,300,Equity-Based Pedagogy/Advocacy,C-,1,Stephanie Owen,owenx079,CI 5983
1255,UMNTC,UMNTC,CI,5986,200,Foundations of Special Ed,A,29,Kristine Vick,vick0018,CI 5986
1255,UMNTC,UMNTC,CI,5986,200,Foundations of Special Ed,A-,1,Kristine Vick,vick0018,CI 5986
1255,UMNTC,UMNTC,CI,5987,200,Child / Adolescent Development,A,25,Karla Stone,ston0032,CI 5987
1255,UMNTC,UMNTC,CI,5987,200,Child / Adolescent Development,A-,3,Karla Stone,ston0032,CI 5987
1255,UMNTC,UMNTC,CI,5987,200,Child / Adolescent Development,B,1,Karla Stone,ston0032,CI 5987
1255,UMNTC,UMNTC,CI,5987,201,Child / Adolescent Development,A,15,Karla Stone,ston0032,CI 5987
1255,UMNTC,UMNTC,CI,5987,201,Child / Adolescent Development,A-,1,Karla Stone,ston0032,CI 5987
1255,UMNTC,UMNTC,CI,5987,201,Child / Adolescent Development,B+,1,Karla Stone,ston0032,CI 5987
1255,UMNTC,UMNTC,CI,5987,300,Child / Adolescent Development,A,16,Stephanie Owen,owenx079,CI 5987
1255,UMNTC,UMNTC,CI,5987,300,Child / Adolescent Development,C+,1,Stephanie Owen,owenx079,CI 5987
1255,UMNDL,UMNDL,CIA,4797,001,Consumer Analytics Internship,A,23,Marte Kitson,mkitson,CIA 4797
1255,UMNDL,UMNDL,CIA,4797,001,Consumer Analytics Internship,A-,1,Marte Kitson,mkitson,CIA 4797
1255,UMNDL,UMNDL,CIA,4797,001,Consumer Analytics Internship,B+,2,Marte Kitson,mkitson,CIA 4797
1255,UMNDL,UMNDL,CIA,4797,001,Consumer Analytics Internship,C+,1,Marte Kitson,mkitson,CIA 4797
1255,UMNTC,UMNTC,CLA,3896,001,Internship Reflection,A,27,Michaeline Nichols,nich0550,CLA 3896
1255,UMNTC,UMNTC,CLA,3896,001,Internship Reflection,A-,5,Michaeline Nichols,nich0550,CLA 3896
1255,UMNTC,UMNTC,CLA,3896,001,Internship Reflection,B,3,Michaeline Nichols,nich0550,CLA 3896
1255,UMNTC,UMNTC,CLA,3896,001,Internship Reflection,B+,2,Michaeline Nichols,nich0550,CLA 3896
1255,UMNTC,UMNTC,CLA,3896,001,Internship Reflection,B-,1,Michaeline Nichols,nich0550,CLA 3896
1255,UMNTC,UMNTC,CLA,3896,001,Internship Reflection,C-,2,Michaeline Nichols,nich0550,CLA 3896
1255,UMNTC,UMNTC,CLA,3896,001,Internship Reflection,D,1,Michaeline Nichols,nich0550,CLA 3896
1255,UMNTC,UMNTC,CLA,3896,001,Internship Reflection,F,1,Michaeline Nichols,nich0550,CLA 3896
1255,UMNTC,UMNTC,CLA,3896,001,Internship Reflection,S,1,Michaeline Nichols,nich0550,CLA 3896
1255,UMNTC,UMNTC,CLA,8000,001,Topics in Graduate Studies,N,5,Maria Hofmann,hofma071,CLA 8000
1255,UMNTC,UMNTC,CLA,8000,001,Topics in Graduate Studies,S,82,Maria Hofmann,hofma071,CLA 8000
1255,UMNTC,UMNRO,CLI,3522,001,Community Collaboratory,A,12,Shanna Altrichter,saltrich,CLI 3522
1255,UMNTC,UMNRO,CLI,3522,001,Community Collaboratory,A-,4,Shanna Altrichter,saltrich,CLI 3522
1255,UMNTC,UMNRO,CLI,3522,001,Community Collaboratory,B+,1,Shanna Altrichter,saltrich,CLI 3522
1255,UMNTC,UMNRO,CLI,3522,001,Community Collaboratory,B-,2,Shanna Altrichter,saltrich,CLI 3522
1255,UMNMO,UMNMO,CMR,1042,098,Public Speaking & Analysis,A,5,Justice Robinson,robi0802,CMR 1042
1255,UMNMO,UMNMO,CMR,1042,098,Public Speaking & Analysis,A-,1,Justice Robinson,robi0802,CMR 1042
1255,UMNMO,UMNMO,CMR,1042,098,Public Speaking & Analysis,B-,2,Justice Robinson,robi0802,CMR 1042
1255,UMNMO,UMNMO,CMR,1042,098,Public Speaking & Analysis,C-,1,Justice Robinson,robi0802,CMR 1042
1255,UMNMO,UMNMO,CMR,1042,098,Public Speaking & Analysis,D,1,Justice Robinson,robi0802,CMR 1042
1255,UMNCR,UMNCR,COMM,1101,E90,Public Speaking,A,3,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E90,Public Speaking,A-,8,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E90,Public Speaking,B,1,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E90,Public Speaking,B+,2,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E90,Public Speaking,C,2,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E90,Public Speaking,C+,1,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E90,Public Speaking,D,1,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E90,Public Speaking,F,2,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E90,Public Speaking,W,1,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E91,Public Speaking,A,2,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E91,Public Speaking,A-,4,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E91,Public Speaking,B,4,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E91,Public Speaking,B+,5,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E91,Public Speaking,C+,1,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E91,Public Speaking,C-,1,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E91,Public Speaking,D,1,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E91,Public Speaking,F,1,Kenneth Newton,newto184,COMM 1101
1255,UMNCR,UMNCR,COMM,1101,E91,Public Speaking,W,2,Kenneth Newton,newto184,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,001,Public Speaking,A,7,Stephanie Galarneault,galar006,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,001,Public Speaking,A-,1,Stephanie Galarneault,galar006,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,001,Public Speaking,B,1,Stephanie Galarneault,galar006,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,001,Public Speaking,B+,3,Stephanie Galarneault,galar006,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,001,Public Speaking,B-,2,Stephanie Galarneault,galar006,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,001,Public Speaking,C,2,Stephanie Galarneault,galar006,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,001,Public Speaking,C+,3,Stephanie Galarneault,galar006,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,001,Public Speaking,F,2,Stephanie Galarneault,galar006,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,002,Public Speaking,A,11,David Cram Helwich,dch,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,002,Public Speaking,A-,2,David Cram Helwich,dch,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,002,Public Speaking,B+,3,David Cram Helwich,dch,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,002,Public Speaking,C,1,David Cram Helwich,dch,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,002,Public Speaking,F,2,David Cram Helwich,dch,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,101,Public Speaking,A,5,Diane Odash,odas0002,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,101,Public Speaking,A-,3,Diane Odash,odas0002,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,101,Public Speaking,B,2,Diane Odash,odas0002,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,101,Public Speaking,B+,2,Diane Odash,odas0002,COMM 1101
1255,UMNTC,UMNTC,COMM,1101,101,Public Speaking,B-,1,Diane Odash,odas0002,COMM 1101
1255,UMNTC,UMNTC,COMM,1313W,001,Analysis of Argument,A,7,James Abbott,abbottj,COMM 1313W
1255,UMNTC,UMNTC,COMM,1313W,001,Analysis of Argument,A-,4,James Abbott,abbottj,COMM 1313W
1255,UMNTC,UMNTC,COMM,1313W,001,Analysis of Argument,B,1,James Abbott,abbottj,COMM 1313W
1255,UMNTC,UMNTC,COMM,1313W,001,Analysis of Argument,B+,1,James Abbott,abbottj,COMM 1313W
1255,UMNTC,UMNTC,COMM,1313W,001,Analysis of Argument,B-,2,James Abbott,abbottj,COMM 1313W
1255,UMNTC,UMNTC,COMM,1313W,001,Analysis of Argument,C+,2,James Abbott,abbottj,COMM 1313W
1255,UMNTC,UMNTC,COMM,1313W,001,Analysis of Argument,C-,2,James Abbott,abbottj,COMM 1313W
1255,UMNTC,UMNTC,COMM,1313W,001,Analysis of Argument,F,5,James Abbott,abbottj,COMM 1313W
1255,UMNTC,UMNTC,COMM,1313W,001,Analysis of Argument,W,1,James Abbott,abbottj,COMM 1313W
1255,UMNCR,UMNCR,COMM,2002,E90,Interpersonal Communication,A,9,Mark Huglen,mhuglen,COMM 2002
1255,UMNCR,UMNCR,COMM,2002,E90,Interpersonal Communication,B,4,Mark Huglen,mhuglen,COMM 2002
1255,UMNCR,UMNCR,COMM,2002,E90,Interpersonal Communication,C,1,Mark Huglen,mhuglen,COMM 2002
1255,UMNCR,UMNCR,COMM,2002,E90,Interpersonal Communication,D,1,Mark Huglen,mhuglen,COMM 2002
1255,UMNCR,UMNCR,COMM,2002,E90,Interpersonal Communication,F,3,Mark Huglen,mhuglen,COMM 2002
1255,UMNCR,UMNCR,COMM,2002,E90,Interpersonal Communication,W,1,Mark Huglen,mhuglen,COMM 2002
1255,UMNTC,UMNRO,COMM,2511,001,Communication Methods,A,9,Grace Geier Olive,geie0021,COMM 2511
1255,UMNTC,UMNRO,COMM,2511,001,Communication Methods,A-,2,Grace Geier Olive,geie0021,COMM 2511
1255,UMNTC,UMNRO,COMM,2511,001,Communication Methods,B+,1,Grace Geier Olive,geie0021,COMM 2511
1255,UMNTC,UMNRO,COMM,2511,001,Communication Methods,B-,1,Grace Geier Olive,geie0021,COMM 2511
1255,UMNTC,UMNRO,COMM,2511,001,Communication Methods,D,1,Grace Geier Olive,geie0021,COMM 2511
1255,UMNTC,UMNRO,COMM,2511,001,Communication Methods,F,3,Grace Geier Olive,geie0021,COMM 2511
1255,UMNCR,UMNCR,COMM,3001,E90,Human Relationships/Leadership,A,11,Megan Pederson,hulst006,COMM 3001
1255,UMNCR,UMNCR,COMM,3001,E90,Human Relationships/Leadership,A-,2,Megan Pederson,hulst006,COMM 3001
1255,UMNCR,UMNCR,COMM,3001,E90,Human Relationships/Leadership,B,3,Megan Pederson,hulst006,COMM 3001
1255,UMNCR,UMNCR,COMM,3001,E90,Human Relationships/Leadership,B+,1,Megan Pederson,hulst006,COMM 3001
1255,UMNCR,UMNCR,COMM,3001,E90,Human Relationships/Leadership,C+,1,Megan Pederson,hulst006,COMM 3001
1255,UMNCR,UMNCR,COMM,3001,E90,Human Relationships/Leadership,D,1,Megan Pederson,hulst006,COMM 3001
1255,UMNCR,UMNCR,COMM,3001,E90,Human Relationships/Leadership,F,1,Megan Pederson,hulst006,COMM 3001
1255,UMNCR,UMNCR,COMM,3001,E90,Human Relationships/Leadership,W,1,Megan Pederson,hulst006,COMM 3001
1255,UMNCR,UMNCR,COMM,3008,E90,Business Writing,A,19,Sam Gruenberg,sgruenbe,COMM 3008
1255,UMNCR,UMNCR,COMM,3008,E90,Business Writing,B,1,Sam Gruenberg,sgruenbe,COMM 3008
1255,UMNCR,UMNCR,COMM,3008,E90,Business Writing,D,1,Sam Gruenberg,sgruenbe,COMM 3008
1255,UMNCR,UMNCR,COMM,3008,E90,Business Writing,F,1,Sam Gruenberg,sgruenbe,COMM 3008
1255,UMNCR,UMNCR,COMM,3008,E91,Business Writing,A,12,Sam Gruenberg,sgruenbe,COMM 3008
1255,UMNCR,UMNCR,COMM,3008,E91,Business Writing,A-,4,Sam Gruenberg,sgruenbe,COMM 3008
1255,UMNCR,UMNCR,COMM,3008,E91,Business Writing,B,1,Sam Gruenberg,sgruenbe,COMM 3008
1255,UMNCR,UMNCR,COMM,3008,E91,Business Writing,B+,1,Sam Gruenberg,sgruenbe,COMM 3008
1255,UMNCR,UMNCR,COMM,3008,E91,Business Writing,C-,2,Sam Gruenberg,sgruenbe,COMM 3008
1255,UMNTC,UMNTC,COMM,3202,001,Audio Production and Podcast,A,11,Dawn Schot Klotzbach,scho0062,COMM 3202
1255,UMNTC,UMNTC,COMM,3202,001,Audio Production and Podcast,A-,2,Dawn Schot Klotzbach,scho0062,COMM 3202
1255,UMNTC,UMNTC,COMM,3202,001,Audio Production and Podcast,B+,2,Dawn Schot Klotzbach,scho0062,COMM 3202
1255,UMNTC,UMNTC,COMM,3202,001,Audio Production and Podcast,C,1,Dawn Schot Klotzbach,scho0062,COMM 3202
1255,UMNTC,UMNTC,COMM,3202,001,Audio Production and Podcast,C+,1,Dawn Schot Klotzbach,scho0062,COMM 3202
1255,UMNTC,UMNTC,COMM,3202,001,Audio Production and Podcast,C-,1,Dawn Schot Klotzbach,scho0062,COMM 3202
1255,UMNTC,UMNTC,COMM,3202,001,Audio Production and Podcast,D,1,Dawn Schot Klotzbach,scho0062,COMM 3202
1255,UMNTC,UMNTC,COMM,3202,001,Audio Production and Podcast,F,1,Dawn Schot Klotzbach,scho0062,COMM 3202
1255,UMNTC,UMNTC,COMM,3202,001,Audio Production and Podcast,W,1,Dawn Schot Klotzbach,scho0062,COMM 3202
1255,UMNTC,UMNTC,COMM,3231,001,Reality TV: History/Culture/Ec,A,9,Laurie Ouellette,ouell031,COMM 3231
1255,UMNTC,UMNTC,COMM,3231,001,Reality TV: History/Culture/Ec,A-,2,Laurie Ouellette,ouell031,COMM 3231
1255,UMNTC,UMNTC,COMM,3231,001,Reality TV: History/Culture/Ec,B,2,Laurie Ouellette,ouell031,COMM 3231
1255,UMNTC,UMNTC,COMM,3231,001,Reality TV: History/Culture/Ec,B+,4,Laurie Ouellette,ouell031,COMM 3231
1255,UMNTC,UMNTC,COMM,3231,001,Reality TV: History/Culture/Ec,B-,2,Laurie Ouellette,ouell031,COMM 3231
1255,UMNTC,UMNTC,COMM,3231,001,Reality TV: History/Culture/Ec,F,3,Laurie Ouellette,ouell031,COMM 3231
1255,UMNTC,UMNTC,COMM,3231,001,Reality TV: History/Culture/Ec,S,1,Laurie Ouellette,ouell031,COMM 3231
1255,UMNTC,UMNTC,COMM,3231,001,Reality TV: History/Culture/Ec,W,1,Laurie Ouellette,ouell031,COMM 3231
1255,UMNTC,UMNTC,COMM,3263W,001,Media Literacy,A,9,Liora Elias,elia0039,COMM 3263W
1255,UMNTC,UMNTC,COMM,3263W,001,Media Literacy,A-,2,Liora Elias,elia0039,COMM 3263W
1255,UMNTC,UMNTC,COMM,3263W,001,Media Literacy,B,3,Liora Elias,elia0039,COMM 3263W
1255,UMNTC,UMNTC,COMM,3263W,001,Media Literacy,B+,1,Liora Elias,elia0039,COMM 3263W
1255,UMNTC,UMNTC,COMM,3263W,001,Media Literacy,B-,1,Liora Elias,elia0039,COMM 3263W
1255,UMNTC,UMNTC,COMM,3263W,001,Media Literacy,C,1,Liora Elias,elia0039,COMM 3263W
1255,UMNTC,UMNTC,COMM,3263W,001,Media Literacy,C+,1,Liora Elias,elia0039,COMM 3263W
1255,UMNTC,UMNTC,COMM,3263W,001,Media Literacy,D,1,Liora Elias,elia0039,COMM 3263W
1255,UMNTC,UMNTC,COMM,3263W,001,Media Literacy,F,4,Liora Elias,elia0039,COMM 3263W
1255,UMNTC,UMNTC,COMM,3263W,001,Media Literacy,S,1,Liora Elias,elia0039,COMM 3263W
1255,UMNTC,UMNTC,COMM,3263W,001,Media Literacy,W,1,Liora Elias,elia0039,COMM 3263W
1255,UMNTC,UMNTC,COMM,3401,101,Intro to Communication Theory,A,5,Susanne Jones,jones344,COMM 3401
1255,UMNTC,UMNTC,COMM,3401,101,Intro to Communication Theory,A-,6,Susanne Jones,jones344,COMM 3401
1255,UMNTC,UMNTC,COMM,3401,101,Intro to Communication Theory,B,3,Susanne Jones,jones344,COMM 3401
1255,UMNTC,UMNTC,COMM,3401,101,Intro to Communication Theory,B+,1,Susanne Jones,jones344,COMM 3401
1255,UMNTC,UMNTC,COMM,3401,101,Intro to Communication Theory,B-,1,Susanne Jones,jones344,COMM 3401
1255,UMNTC,UMNTC,COMM,3401,101,Intro to Communication Theory,C+,3,Susanne Jones,jones344,COMM 3401
1255,UMNTC,UMNTC,COMM,3401,101,Intro to Communication Theory,F,2,Susanne Jones,jones344,COMM 3401
1255,UMNTC,UMNTC,COMM,3401,101,Intro to Communication Theory,S,1,Susanne Jones,jones344,COMM 3401
1255,UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,A,5,Nan Gesche,gesch004,COMM 3411
1255,UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,A-,3,Nan Gesche,gesch004,COMM 3411
1255,UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,B,2,Nan Gesche,gesch004,COMM 3411
1255,UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,B+,4,Nan Gesche,gesch004,COMM 3411
1255,UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,B-,1,Nan Gesche,gesch004,COMM 3411
1255,UMNTC,UMNTC,COMM,3411,001,Small Group/Team Communication,F,1,Nan Gesche,gesch004,COMM 3411
1255,UMNDL,UMNDL,COMM,3530,080,Dark Side of Media,A,8,Edward Downs,epdowns,COMM 3530
1255,UMNDL,UMNDL,COMM,3530,080,Dark Side of Media,A-,1,Edward Downs,epdowns,COMM 3530
1255,UMNDL,UMNDL,COMM,3530,080,Dark Side of Media,B,1,Edward Downs,epdowns,COMM 3530
1255,UMNDL,UMNDL,COMM,3530,080,Dark Side of Media,B+,1,Edward Downs,epdowns,COMM 3530
1255,UMNDL,UMNDL,COMM,3530,080,Dark Side of Media,B-,1,Edward Downs,epdowns,COMM 3530
1255,UMNDL,UMNDL,COMM,3530,080,Dark Side of Media,C+,2,Edward Downs,epdowns,COMM 3530
1255,UMNDL,UMNDL,COMM,3535,001,Intercultural Comm,A,10,Ryan Goei,rgoei,COMM 3535
1255,UMNDL,UMNDL,COMM,3535,001,Intercultural Comm,A-,1,Ryan Goei,rgoei,COMM 3535
1255,UMNDL,UMNDL,COMM,3535,001,Intercultural Comm,B,1,Ryan Goei,rgoei,COMM 3535
1255,UMNDL,UMNDL,COMM,3535,001,Intercultural Comm,B+,1,Ryan Goei,rgoei,COMM 3535
1255,UMNDL,UMNDL,COMM,3535,001,Intercultural Comm,B-,2,Ryan Goei,rgoei,COMM 3535
1255,UMNDL,UMNDL,COMM,3535,001,Intercultural Comm,S,1,Ryan Goei,rgoei,COMM 3535
1255,UMNDL,UMNDL,COMM,3625,080,Rhetoric of Globalization,A,4,David Gore,dgore,COMM 3625
1255,UMNDL,UMNDL,COMM,3625,080,Rhetoric of Globalization,A-,9,David Gore,dgore,COMM 3625
1255,UMNTC,UMNTC,COMM,3676W,001,Communicating Terrorism,A,15,David Cram Helwich,dch,COMM 3676W
1255,UMNTC,UMNTC,COMM,3676W,001,Communicating Terrorism,F,1,David Cram Helwich,dch,COMM 3676W
1255,UMNTC,UMNTC,COMM,3676W,001,Communicating Terrorism,W,1,David Cram Helwich,dch,COMM 3676W
1255,UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,A,1,Deborah Yoon,yoon0213,COMM 4471
1255,UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,B,1,Deborah Yoon,yoon0213,COMM 4471
1255,UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,B+,1,Deborah Yoon,yoon0213,COMM 4471
1255,UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,B-,1,Deborah Yoon,yoon0213,COMM 4471
1255,UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,C+,2,Deborah Yoon,yoon0213,COMM 4471
1255,UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,C-,4,Deborah Yoon,yoon0213,COMM 4471
1255,UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,D,1,Deborah Yoon,yoon0213,COMM 4471
1255,UMNTC,UMNTC,COMM,4471,001,Comm in Marriage & Family,W,1,Deborah Yoon,yoon0213,COMM 4471
1255,UMNCR,UMNCR,COMM,4802,E90,Publication Design & Managemnt,A,3,Crystal Gibbins,gibb0057,COMM 4802
1255,UMNCR,UMNCR,COMM,4802,E90,Publication Design & Managemnt,A-,3,Crystal Gibbins,gibb0057,COMM 4802
1255,UMNCR,UMNCR,COMM,4802,E90,Publication Design & Managemnt,B,1,Crystal Gibbins,gibb0057,COMM 4802
1255,UMNCR,UMNCR,COMM,4802,E90,Publication Design & Managemnt,B+,5,Crystal Gibbins,gibb0057,COMM 4802
1255,UMNCR,UMNCR,COMM,4802,E90,Publication Design & Managemnt,B-,2,Crystal Gibbins,gibb0057,COMM 4802
1255,UMNCR,UMNCR,COMM,4802,E90,Publication Design & Managemnt,C+,3,Crystal Gibbins,gibb0057,COMM 4802
1255,UMNCR,UMNCR,COMM,4802,E90,Publication Design & Managemnt,F,2,Crystal Gibbins,gibb0057,COMM 4802
